orf_id_a	orf_id_b	result	experiment	source
11667	53089	0.0	testing_y2h_v1	RRS
11688	11709	0.0	testing_y2h_v1	test_space_y2h_v1
11688	100064145	0.0	testing_y2h_v1	test_space_y2h_v1
11707	11816	0.0	testing_y2h_v2	test_space_y2h_v2
11707	13641	0.0	testing_y2h_v3	test_space_y2h_v3
11707	14815	0.0	testing_y2h_v3	test_space_y2h_v3
11723	12885	0.0	testing_y2h_v3	test_space_y2h_v3
11723	14269	0.0	testing_y2h_v3	test_space_y2h_v3
11723	14398	0.0	testing_y2h_v1	test_space_y2h_v1
11723	54491	0.0	testing_y2h_v3	test_space_y2h_v3
11723	100002174		testing_y2h_v1	test_space_y2h_v1
11723	100002218	0.0	testing_y2h_v1	test_space_y2h_v1
11723	100002625	0.0	testing_y2h_v1	test_space_y2h_v1
11725	53120	0.0	testing_y2h_v3	RRS
11725	53120		testing_y2h_v1	RRS
11725	53120		testing_y2h_v2	RRS
11738	12900	0.0	testing_y2h_v3	test_space_y2h_v3
11738	13067		testing_y2h_v1	test_space_y2h_v1
11738	13067		testing_y2h_v2	test_space_y2h_v2
11738	13067	0.0	testing_y2h_v3	test_space_y2h_v3
11738	54237	0.0	testing_y2h_v3	test_space_y2h_v3
11743	11777	0.0	testing_y2h_v3	test_space_y2h_v3
11743	13662	0.0	testing_y2h_v1	test_space_y2h_v1
11743	14269	0.0	testing_y2h_v3	test_space_y2h_v3
11743	53004	0.0	testing_y2h_v3	test_space_y2h_v3
11743	53960	0.0	testing_y2h_v3	Lit_BM_13
11743	53960	0.0	testing_y2h_v1	Lit_BM_13
11743	53960	0.0	testing_y2h_v2	Lit_BM_13
11743	54237	0.0	testing_y2h_v3	test_space_y2h_v3
11748	70334		testing_y2h_v3	test_space_y2h_v3
11788	13067	0.0	testing_y2h_v1	test_space_y2h_v1
11788	13662	0.0	testing_y2h_v1	test_space_y2h_v1
11788	14983	0.0	testing_y2h_v1	test_space_y2h_v1
11788	56492	0.0	testing_y2h_v1	test_space_y2h_v1
11790	14983	0.0	testing_y2h_v1	test_space_y2h_v1
11790	100002417	0.0	testing_y2h_v1	test_space_y2h_v1
11790	100002417	1.0	testing_y2h_v3	test_space_y2h_v3
11790	100002417	1.0	testing_y2h_v3	Lit_BM_13
11790	100002417	0.0	testing_y2h_v1	Lit_BM_13
11790	100002417	0.0	testing_y2h_v2	Lit_BM_13
11805	13067	0.0	testing_y2h_v1	test_space_y2h_v1
11805	14735	0.0	testing_y2h_v3	Lit_BM_13
11805	14735	0.0	testing_y2h_v1	Lit_BM_13
11805	14735	0.0	testing_y2h_v2	Lit_BM_13
11805	55704	0.0	testing_y2h_v3	Lit_BM_13
11805	55704	0.0	testing_y2h_v1	Lit_BM_13
11805	55704	0.0	testing_y2h_v2	Lit_BM_13
11805	56861	0.0	testing_y2h_v3	Lit_BM_13
11805	56861	0.0	testing_y2h_v1	Lit_BM_13
11805	56861	0.0	testing_y2h_v2	Lit_BM_13
11817	13067	0.0	testing_y2h_v1	test_space_y2h_v1
11817	14862	0.0	testing_y2h_v1	test_space_y2h_v1
11817	53541	0.0	testing_y2h_v3	test_space_y2h_v3
11817	53877	0.0	testing_y2h_v3	test_space_y2h_v3
11817	100002625	0.0	testing_y2h_v1	test_space_y2h_v1
11818	52707	0.0	testing_y2h_v3	test_space_y2h_v3
11818	40080652	0.0	testing_y2h_v2	test_space_y2h_v2
11837	56851	0.0	testing_y2h_v3	Lit_BM_13
11837	56851	0.0	testing_y2h_v1	Lit_BM_13
11837	56851	0.0	testing_y2h_v2	Lit_BM_13
11895	13067	0.0	testing_y2h_v1	test_space_y2h_v1
11895	100002218	1.0	testing_y2h_v1	test_space_y2h_v1
11895	100009545	0.0	testing_y2h_v3	test_space_y2h_v3
12123	54665	0.0	testing_y2h_v2	test_space_y2h_v2
12123	56492	0.0	testing_y2h_v1	test_space_y2h_v1
12188	14398	0.0	testing_y2h_v1	test_space_y2h_v1
12188	14862	0.0	testing_y2h_v1	test_space_y2h_v1
12188	55351	0.0	testing_y2h_v1	test_space_y2h_v1
12188	100002417	0.0	testing_y2h_v3	RRS
12188	100002417	0.0	testing_y2h_v1	RRS
12289	100015474	0.0	testing_y2h_v3	RRS
12289	100015474	0.0	testing_y2h_v1	RRS
12289	100015474	0.0	testing_y2h_v2	RRS
12304	54567		testing_y2h_v3	RRS
12304	54567		testing_y2h_v1	RRS
12304	54567		testing_y2h_v2	RRS
12317	13530	0.0	testing_y2h_v2	test_space_y2h_v2
12317	56932	0.0	testing_y2h_v3	Lit_BM_13
12317	56932	0.0	testing_y2h_v1	Lit_BM_13
12317	56932	0.0	testing_y2h_v2	Lit_BM_13
12368	14524		testing_y2h_v3	test_space_y2h_v3
12368	14525		testing_y2h_v3	test_space_y2h_v3
12368	14577		testing_y2h_v3	test_space_y2h_v3
12368	14596		testing_y2h_v2	test_space_y2h_v2
12368	52686		testing_y2h_v3	test_space_y2h_v3
12368	40080652		testing_y2h_v2	test_space_y2h_v2
12522	40080653		testing_y2h_v3	RRS
12522	40080653	0.0	testing_y2h_v1	RRS
12522	40080653	0.0	testing_y2h_v2	RRS
12624	56492	0.0	testing_y2h_v1	test_space_y2h_v1
12705	100064145	0.0	testing_y2h_v1	test_space_y2h_v1
12733	12923	0.0	testing_y2h_v3	RRS
12733	12923	0.0	testing_y2h_v1	RRS
12733	12923	0.0	testing_y2h_v2	RRS
12844	100000265	0.0	testing_y2h_v3	test_space_y2h_v3
12894	14525		testing_y2h_v3	test_space_y2h_v3
12894	14577		testing_y2h_v3	test_space_y2h_v3
12894	52686		testing_y2h_v3	test_space_y2h_v3
12894	52707		testing_y2h_v3	test_space_y2h_v3
12894	100011253		testing_y2h_v3	test_space_y2h_v3
12913	13298	1.0	testing_y2h_v2	test_space_y2h_v2
12913	56630		testing_y2h_v3	RRS
12913	56630	0.0	testing_y2h_v1	RRS
12913	100002218	1.0	testing_y2h_v1	test_space_y2h_v1
12915	100000279	0.0	testing_y2h_v3	RRS
12915	100000279	0.0	testing_y2h_v1	RRS
12915	100000279	0.0	testing_y2h_v2	RRS
13046	53776	0.0	testing_y2h_v3	Lit_BM_13
13046	53776	0.0	testing_y2h_v1	Lit_BM_13
13046	53776	0.0	testing_y2h_v2	Lit_BM_13
13071	14577	0.0	testing_y2h_v3	test_space_y2h_v3
13112	55909		testing_y2h_v3	RRS
13112	55909		testing_y2h_v1	RRS
13119	100011238	0.0	testing_y2h_v3	Lit_BM_13
13119	100011238	0.0	testing_y2h_v1	Lit_BM_13
13119	100011238	0.0	testing_y2h_v2	Lit_BM_13
13739	54573	0.0	testing_y2h_v3	RRS
13739	54573	0.0	testing_y2h_v1	RRS
14215	14862	0.0	testing_y2h_v1	test_space_y2h_v1
14656	52670		testing_y2h_v3	RRS
14656	52670		testing_y2h_v1	RRS
52673	53104	0.0	testing_y2h_v3	RRS
52673	53104	0.0	testing_y2h_v1	RRS
52951	100011233	0.0	testing_y2h_v1	test_space_y2h_v1
52987	100002174		testing_y2h_v1	test_space_y2h_v1
52987	100002287	0.0	testing_y2h_v1	test_space_y2h_v1
52993	56864		testing_y2h_v3	test_space_y2h_v3
52993	70334		testing_y2h_v3	test_space_y2h_v3
52993	100011233	0.0	testing_y2h_v1	test_space_y2h_v1
53053	100000265	0.0	testing_y2h_v3	test_space_y2h_v3
53053	100002218	0.0	testing_y2h_v1	test_space_y2h_v1
53054	53941	0.0	testing_y2h_v3	Lit_BM_13
53054	53941	0.0	testing_y2h_v1	Lit_BM_13
53054	53941	0.0	testing_y2h_v2	Lit_BM_13
53128	100010307	0.0	testing_y2h_v1	test_space_y2h_v1
53135	54082	0.0	testing_y2h_v3	RRS
53135	54082	0.0	testing_y2h_v1	RRS
53156	54242	0.0	testing_y2h_v3	RRS
53156	54242	0.0	testing_y2h_v1	RRS
53339	100014472	0.0	testing_y2h_v1	test_space_y2h_v1
53339	100014472	0.0	testing_y2h_v2	test_space_y2h_v2
53726	53882	0.0	testing_y2h_v3	test_space_y2h_v3
53726	55351	0.0	testing_y2h_v3	Lit_BM_13
53726	55351	0.0	testing_y2h_v1	Lit_BM_13
53726	55351	0.0	testing_y2h_v2	Lit_BM_13
53726	40080746	0.0	testing_y2h_v3	Lit_BM_13
53726	40080746	0.0	testing_y2h_v1	Lit_BM_13
53726	40080746	0.0	testing_y2h_v2	Lit_BM_13
54043	56492	0.0	testing_y2h_v1	test_space_y2h_v1
54207	100010412	0.0	testing_y2h_v1	test_space_y2h_v1
54230	100002552	0.0	testing_y2h_v3	RRS
54230	100002552	0.0	testing_y2h_v1	RRS
54354	54665	0.0	testing_y2h_v2	test_space_y2h_v2
54354	100064145	0.0	testing_y2h_v1	test_space_y2h_v1
54354	100064145	0.0	testing_y2h_v2	test_space_y2h_v2
54579	40080652		testing_y2h_v2	test_space_y2h_v2
54855	100064145	0.0	testing_y2h_v1	test_space_y2h_v1
55029	55351	0.0	testing_y2h_v1	test_space_y2h_v1
55254	55909	0.0	testing_y2h_v1	test_space_y2h_v1
55254	56492	0.0	testing_y2h_v1	test_space_y2h_v1
55599	40080837		testing_y2h_v3	RRS
55599	40080837	0.0	testing_y2h_v1	RRS
55599	40080837	0.0	testing_y2h_v2	RRS
55666	100014560	1.0	testing_y2h_v3	RRS
55666	100014560	0.0	testing_y2h_v1	RRS
56479	100002218	1.0	testing_y2h_v1	test_space_y2h_v1
70257	100001965	0.0	testing_y2h_v1	test_space_y2h_v1
70257	100008214	0.0	testing_y2h_v2	test_space_y2h_v2
70257	100008214	0.0	testing_y2h_v3	test_space_y2h_v3
70423	40080652		testing_y2h_v2	test_space_y2h_v2
70987	100002218	1.0	testing_y2h_v1	test_space_y2h_v1
71126	100001965	0.0	testing_y2h_v1	test_space_y2h_v1
71174	100002218		testing_y2h_v1	test_space_y2h_v1
71245	100000245	0.0	testing_y2h_v3	RRS
71245	100000245	0.0	testing_y2h_v1	RRS
71258	100009545	0.0	testing_y2h_v3	test_space_y2h_v3
71334	100010379	0.0	testing_y2h_v1	test_space_y2h_v1
71415	40080747	0.0	testing_y2h_v1	test_space_y2h_v1
71415	100072141	0.0	testing_y2h_v1	test_space_y2h_v1
71771	40080641	0.0	testing_y2h_v3	Lit_BM_13
71771	40080641	0.0	testing_y2h_v1	Lit_BM_13
71771	40080641	0.0	testing_y2h_v2	Lit_BM_13
71900	100002644	0.0	testing_y2h_v3	RRS
71900	100002644	0.0	testing_y2h_v1	RRS
100015265	100064145	1.0	testing_y2h_v1	test_space_y2h_v1
100016209	100064145	0.0	testing_y2h_v1	test_space_y2h_v1
100064144	100064145	0.0	testing_y2h_v1	test_space_y2h_v1
3	10510	0.0	testing_y2h_v3	RRS
3	10510	0.0	testing_y2h_v1	RRS
3	10921	0.0	testing_y2h_v1	test_space_y2h_v1
39	10891	0.0	testing_y2h_v1	test_space_y2h_v1
67	3798	0.0	testing_y2h_v3	Lit_BM_13
67	3798	0.0	testing_y2h_v1	Lit_BM_13
67	3798	0.0	testing_y2h_v2	Lit_BM_13
94	12894		testing_y2h_v3	test_space_y2h_v3
96	11165		testing_y2h_v3	RRS
96	11165	0.0	testing_y2h_v1	RRS
96	11165	0.0	testing_y2h_v2	RRS
136	3066	0.0	testing_y2h_v3	RRS
136	3066	0.0	testing_y2h_v1	RRS
136	3066	0.0	testing_y2h_v2	RRS
137	5090		testing_y2h_v3	RRS
137	5090	0.0	testing_y2h_v1	RRS
137	10921	0.0	testing_y2h_v1	test_space_y2h_v1
137	12894		testing_y2h_v1	test_space_y2h_v1
137	71880	0.0	testing_y2h_v3	Lit_BM_13
137	71880	0.0	testing_y2h_v1	Lit_BM_13
137	71880	0.0	testing_y2h_v2	Lit_BM_13
153	11259	0.0	testing_y2h_v2	test_space_y2h_v2
179	11006	0.0	testing_y2h_v3	RRS
179	11006	0.0	testing_y2h_v1	RRS
193	4259	0.0	testing_y2h_v2	test_space_y2h_v2
193	4430	0.0	testing_y2h_v3	test_space_y2h_v3
193	11723	0.0	testing_y2h_v1	test_space_y2h_v1
193	52993		testing_y2h_v3	test_space_y2h_v3
193	54579		testing_y2h_v1	test_space_y2h_v1
193	54699	0.0	testing_y2h_v3	test_space_y2h_v3
193	71245	0.0	testing_y2h_v1	test_space_y2h_v1
234	53378	0.0	testing_y2h_v3	RRS
234	53378	0.0	testing_y2h_v1	RRS
235	2687	0.0	testing_y2h_v3	RRS
235	2687	0.0	testing_y2h_v1	RRS
235	2687	0.0	testing_y2h_v2	RRS
235	53675	0.0	testing_y2h_v3	test_space_y2h_v3
236	10942	0.0	testing_y2h_v3	RRS
236	10942	0.0	testing_y2h_v1	RRS
236	11943	0.0	testing_y2h_v3	RRS
236	11943	0.0	testing_y2h_v1	RRS
263	2917		testing_y2h_v2	test_space_y2h_v2
263	9733	0.0	testing_y2h_v2	test_space_y2h_v2
273	54455	0.0	testing_y2h_v3	Lit_BM_13
273	54455		testing_y2h_v1	Lit_BM_13
273	54455		testing_y2h_v2	Lit_BM_13
286	5294	0.0	testing_y2h_v2	test_space_y2h_v2
286	5294	0.0	testing_y2h_v3	test_space_y2h_v3
286	54632	0.0	testing_y2h_v3	test_space_y2h_v3
286	56140	1.0	testing_y2h_v3	test_space_y2h_v3
307	100015548		testing_y2h_v3	RRS
307	100015548	0.0	testing_y2h_v1	RRS
307	100015548	0.0	testing_y2h_v2	RRS
325	100015572		testing_y2h_v3	RRS
325	100015572	0.0	testing_y2h_v1	RRS
349	71064	0.0	testing_y2h_v3	RRS
349	71064	0.0	testing_y2h_v1	RRS
349	71064	0.0	testing_y2h_v2	RRS
376	71300		testing_y2h_v3	RRS
376	71300	0.0	testing_y2h_v1	RRS
376	71300	0.0	testing_y2h_v2	RRS
399	10576	1.0	testing_y2h_v3	Lit_BM_13
399	10576	0.0	testing_y2h_v1	Lit_BM_13
399	10576	0.0	testing_y2h_v2	Lit_BM_13
399	10823	1.0	testing_y2h_v1	test_space_y2h_v1
399	10823		testing_y2h_v3	test_space_y2h_v3
399	10823		testing_y2h_v3	Lit_BM_13
399	10823	1.0	testing_y2h_v1	Lit_BM_13
399	10823	1.0	testing_y2h_v2	Lit_BM_13
412	52685	0.0	testing_y2h_v3	RRS
412	52685	0.0	testing_y2h_v1	RRS
412	52685	0.0	testing_y2h_v2	RRS
451	54703	0.0	testing_y2h_v3	RRS
451	54703	0.0	testing_y2h_v1	RRS
493	4384	0.0	testing_y2h_v3	Lit_BM_13
493	4384	0.0	testing_y2h_v1	Lit_BM_13
493	4384	0.0	testing_y2h_v2	Lit_BM_13
493	52987		testing_y2h_v3	Lit_BM_13
493	52987	0.0	testing_y2h_v1	Lit_BM_13
493	52987	0.0	testing_y2h_v2	Lit_BM_13
503	4265	0.0	testing_y2h_v3	Lit_BM_13
503	4265	0.0	testing_y2h_v1	Lit_BM_13
503	4265	0.0	testing_y2h_v2	Lit_BM_13
503	10497	0.0	testing_y2h_v3	Lit_BM_13
503	10497	0.0	testing_y2h_v1	Lit_BM_13
503	10497	0.0	testing_y2h_v2	Lit_BM_13
503	11208	0.0	testing_y2h_v3	Lit_BM_13
503	11208	0.0	testing_y2h_v1	Lit_BM_13
503	11208	0.0	testing_y2h_v2	Lit_BM_13
503	11940	0.0	testing_y2h_v3	RRS
503	11940	0.0	testing_y2h_v1	RRS
503	11940	0.0	testing_y2h_v2	RRS
503	71301	0.0	testing_y2h_v1	test_space_y2h_v1
535	71086	0.0	testing_y2h_v3	RRS
535	71086	0.0	testing_y2h_v1	RRS
535	71086	0.0	testing_y2h_v2	RRS
549	961		testing_y2h_v2	test_space_y2h_v2
549	2917		testing_y2h_v3	RRS
549	2917		testing_y2h_v1	RRS
549	4089		testing_y2h_v1	test_space_y2h_v1
549	4089		testing_y2h_v2	test_space_y2h_v2
549	5538	0.0	testing_y2h_v3	test_space_y2h_v3
549	5916		testing_y2h_v2	test_space_y2h_v2
549	5974	0.0	testing_y2h_v3	test_space_y2h_v3
549	6292		testing_y2h_v2	test_space_y2h_v2
549	7339		testing_y2h_v2	test_space_y2h_v2
549	7339	0.0	testing_y2h_v3	test_space_y2h_v3
549	9770		testing_y2h_v2	test_space_y2h_v2
549	10608	1.0	testing_y2h_v3	test_space_y2h_v3
549	10864		testing_y2h_v2	test_space_y2h_v2
549	10876		testing_y2h_v3	test_space_y2h_v3
549	11738		testing_y2h_v2	test_space_y2h_v2
549	11751	0.0	testing_y2h_v3	test_space_y2h_v3
549	12064		testing_y2h_v2	test_space_y2h_v2
549	13003		testing_y2h_v2	test_space_y2h_v2
549	13142		testing_y2h_v2	test_space_y2h_v2
549	52951		testing_y2h_v2	test_space_y2h_v2
549	55282		testing_y2h_v2	test_space_y2h_v2
549	71201	0.0	testing_y2h_v3	test_space_y2h_v3
549	100015985		testing_y2h_v2	test_space_y2h_v2
549	100016215		testing_y2h_v3	test_space_y2h_v3
562	3233	0.0	testing_y2h_v3	RRS
562	3233	0.0	testing_y2h_v1	RRS
574	8282	0.0	testing_y2h_v3	RRS
574	8282	0.0	testing_y2h_v1	RRS
574	8282	0.0	testing_y2h_v2	RRS
581	5294	0.0	testing_y2h_v1	test_space_y2h_v1
581	6795	0.0	testing_y2h_v1	test_space_y2h_v1
581	6895	0.0	testing_y2h_v1	test_space_y2h_v1
581	11748	0.0	testing_y2h_v1	test_space_y2h_v1
623	3299		testing_y2h_v3	test_space_y2h_v3
623	4781	0.0	testing_y2h_v3	test_space_y2h_v3
623	6225		testing_y2h_v3	test_space_y2h_v3
623	7323		testing_y2h_v3	test_space_y2h_v3
623	11373	0.0	testing_y2h_v3	test_space_y2h_v3
623	11782	0.0	testing_y2h_v3	test_space_y2h_v3
623	11818	0.0	testing_y2h_v3	test_space_y2h_v3
623	12368		testing_y2h_v3	test_space_y2h_v3
623	12894		testing_y2h_v3	test_space_y2h_v3
623	53774	0.0	testing_y2h_v3	test_space_y2h_v3
623	54579		testing_y2h_v3	test_space_y2h_v3
623	70706		testing_y2h_v3	test_space_y2h_v3
637	9333	0.0	testing_y2h_v3	test_space_y2h_v3
643	10821	0.0	testing_y2h_v2	test_space_y2h_v2
724	10250		testing_y2h_v3	test_space_y2h_v3
742	6292	0.0	testing_y2h_v2	test_space_y2h_v2
745	10835	0.0	testing_y2h_v3	RRS
745	10835	0.0	testing_y2h_v1	RRS
745	10835	0.0	testing_y2h_v2	RRS
790	11129	0.0	testing_y2h_v3	RRS
790	11129	0.0	testing_y2h_v1	RRS
790	11817	0.0	testing_y2h_v3	test_space_y2h_v3
818	5294	0.0	testing_y2h_v1	test_space_y2h_v1
841	11259	0.0	testing_y2h_v2	test_space_y2h_v2
944	53239	0.0	testing_y2h_v3	Lit_BM_13
944	53239	0.0	testing_y2h_v1	Lit_BM_13
944	53239	0.0	testing_y2h_v2	Lit_BM_13
947	961	0.0	testing_y2h_v3	test_space_y2h_v3
1089	54910	0.0	testing_y2h_v3	Lit_BM_13
1089	54910	0.0	testing_y2h_v1	Lit_BM_13
1089	54910	0.0	testing_y2h_v2	Lit_BM_13
1095	2026	0.0	testing_y2h_v3	Lit_BM_13
1095	2026	0.0	testing_y2h_v1	Lit_BM_13
1095	2026	0.0	testing_y2h_v2	Lit_BM_13
1156	2026	1.0	testing_y2h_v3	Lit_BM_13
1156	2026	0.0	testing_y2h_v1	Lit_BM_13
1156	2026	0.0	testing_y2h_v2	Lit_BM_13
1164	8610	0.0	testing_y2h_v3	RRS
1164	8610	0.0	testing_y2h_v1	RRS
1164	8610	0.0	testing_y2h_v2	RRS
1172	4781		testing_y2h_v3	test_space_y2h_v3
1172	7002	0.0	testing_y2h_v3	test_space_y2h_v3
1172	11126		testing_y2h_v3	test_space_y2h_v3
1172	11300	0.0	testing_y2h_v3	test_space_y2h_v3
1172	12368		testing_y2h_v3	test_space_y2h_v3
1172	12390	0.0	testing_y2h_v3	test_space_y2h_v3
1172	12894		testing_y2h_v3	test_space_y2h_v3
1172	13071	0.0	testing_y2h_v3	test_space_y2h_v3
1172	53774	0.0	testing_y2h_v3	test_space_y2h_v3
1172	54579		testing_y2h_v3	test_space_y2h_v3
1198	10864	0.0	testing_y2h_v2	test_space_y2h_v2
1257	71838	0.0	testing_y2h_v3	RRS
1257	71838	0.0	testing_y2h_v1	RRS
1414	2917		testing_y2h_v2	test_space_y2h_v2
1414	3511	0.0	testing_y2h_v2	test_space_y2h_v2
1414	6466	1.0	testing_y2h_v2	test_space_y2h_v2
1414	70473	0.0	testing_y2h_v1	test_space_y2h_v1
1414	70473	0.0	testing_y2h_v2	test_space_y2h_v2
1425	12728	0.0	testing_y2h_v3	RRS
1425	12728	0.0	testing_y2h_v1	RRS
1578	70257	1.0	testing_y2h_v2	test_space_y2h_v2
1617	3013		testing_y2h_v3	test_space_y2h_v3
1617	3619		testing_y2h_v3	test_space_y2h_v3
1617	4089	0.0	testing_y2h_v3	test_space_y2h_v3
1617	4781	0.0	testing_y2h_v3	test_space_y2h_v3
1617	4862	0.0	testing_y2h_v3	test_space_y2h_v3
1617	5821		testing_y2h_v3	test_space_y2h_v3
1617	10034	0.0	testing_y2h_v3	test_space_y2h_v3
1617	10763	0.0	testing_y2h_v3	test_space_y2h_v3
1617	11130		testing_y2h_v3	test_space_y2h_v3
1617	11259	0.0	testing_y2h_v3	test_space_y2h_v3
1617	11277		testing_y2h_v3	test_space_y2h_v3
1617	11526	0.0	testing_y2h_v3	test_space_y2h_v3
1617	11707		testing_y2h_v3	test_space_y2h_v3
1617	12368		testing_y2h_v3	test_space_y2h_v3
1617	52993		testing_y2h_v3	test_space_y2h_v3
1617	54579		testing_y2h_v3	test_space_y2h_v3
1617	70706		testing_y2h_v3	test_space_y2h_v3
1617	70731	0.0	testing_y2h_v3	test_space_y2h_v3
1617	72104	0.0	testing_y2h_v3	test_space_y2h_v3
1747	2909	0.0	testing_y2h_v3	RRS
1747	2909	0.0	testing_y2h_v1	RRS
1747	2909	0.0	testing_y2h_v2	RRS
1803	53835	0.0	testing_y2h_v3	RRS
1803	53835	0.0	testing_y2h_v1	RRS
1854	55073	0.0	testing_y2h_v3	RRS
1854	55073	0.0	testing_y2h_v1	RRS
1854	55073	0.0	testing_y2h_v2	RRS
1921	4798	0.0	testing_y2h_v2	test_space_y2h_v2
2272	11743	0.0	testing_y2h_v3	test_space_y2h_v3
2340	4798	0.0	testing_y2h_v3	test_space_y2h_v3
2340	71258	1.0	testing_y2h_v3	test_space_y2h_v3
2416	3299		testing_y2h_v3	test_space_y2h_v3
2416	3619	0.0	testing_y2h_v3	test_space_y2h_v3
2416	4421		testing_y2h_v3	Lit_BM_13
2416	4421		testing_y2h_v1	Lit_BM_13
2416	4421		testing_y2h_v2	Lit_BM_13
2416	5645	0.0	testing_y2h_v3	test_space_y2h_v3
2416	5821	0.0	testing_y2h_v3	test_space_y2h_v3
2416	10864	0.0	testing_y2h_v3	test_space_y2h_v3
2416	11259	0.0	testing_y2h_v3	test_space_y2h_v3
2416	11373	0.0	testing_y2h_v3	test_space_y2h_v3
2416	11818	0.0	testing_y2h_v3	test_space_y2h_v3
2416	12185		testing_y2h_v3	test_space_y2h_v3
2416	12368		testing_y2h_v3	test_space_y2h_v3
2416	12380		testing_y2h_v3	test_space_y2h_v3
2416	52993		testing_y2h_v3	test_space_y2h_v3
2416	54579		testing_y2h_v3	test_space_y2h_v3
2488	70317		testing_y2h_v3	RRS
2488	70317	0.0	testing_y2h_v1	RRS
2488	70317	0.0	testing_y2h_v2	RRS
2500	11817	0.0	testing_y2h_v1	test_space_y2h_v1
2500	71174		testing_y2h_v1	test_space_y2h_v1
2507	54354	0.0	testing_y2h_v3	test_space_y2h_v3
2507	54855	0.0	testing_y2h_v3	test_space_y2h_v3
2583	10891	0.0	testing_y2h_v3	RRS
2583	10891	0.0	testing_y2h_v1	RRS
2583	10891	0.0	testing_y2h_v2	RRS
2645	4798	0.0	testing_y2h_v3	test_space_y2h_v3
2666	11826	0.0	testing_y2h_v3	Lit_BM_13
2666	11826	0.0	testing_y2h_v1	Lit_BM_13
2666	11826	0.0	testing_y2h_v2	Lit_BM_13
2697	6356	0.0	testing_y2h_v1	test_space_y2h_v1
2697	10876		testing_y2h_v3	Lit_BM_13
2697	10876	0.0	testing_y2h_v1	Lit_BM_13
2697	10876	0.0	testing_y2h_v2	Lit_BM_13
2697	72100	0.0	testing_y2h_v3	Lit_BM_13
2697	72100	0.0	testing_y2h_v1	Lit_BM_13
2697	72100	0.0	testing_y2h_v2	Lit_BM_13
2736	11340		testing_y2h_v3	Lit_BM_13
2736	11340	0.0	testing_y2h_v1	Lit_BM_13
2736	11340	0.0	testing_y2h_v2	Lit_BM_13
2736	100069237	0.0	testing_y2h_v3	Lit_BM_13
2736	100069237	0.0	testing_y2h_v1	Lit_BM_13
2736	100069237	0.0	testing_y2h_v2	Lit_BM_13
2740	10840	0.0	testing_y2h_v3	RRS
2740	10840	0.0	testing_y2h_v1	RRS
2740	10840	0.0	testing_y2h_v2	RRS
2740	11373	0.0	testing_y2h_v3	RRS
2740	11373	0.0	testing_y2h_v1	RRS
2740	11373	0.0	testing_y2h_v2	RRS
2747	4755	0.0	testing_y2h_v1	test_space_y2h_v1
2776	5944	0.0	testing_y2h_v1	test_space_y2h_v1
2804	11748	0.0	testing_y2h_v2	test_space_y2h_v2
2804	70423		testing_y2h_v3	test_space_y2h_v3
2831	7323		testing_y2h_v3	test_space_y2h_v3
2838	6482		testing_y2h_v3	RRS
2838	6482	0.0	testing_y2h_v1	RRS
2838	54455	0.0	testing_y2h_v3	Lit_BM_13
2838	54455	0.0	testing_y2h_v1	Lit_BM_13
2838	54455	0.0	testing_y2h_v2	Lit_BM_13
2838	55254	0.0	testing_y2h_v3	RRS
2838	55254	0.0	testing_y2h_v1	RRS
2838	55254	0.0	testing_y2h_v2	RRS
2845	5294	0.0	testing_y2h_v1	test_space_y2h_v1
2845	6895	0.0	testing_y2h_v1	test_space_y2h_v1
2845	11748	0.0	testing_y2h_v1	test_space_y2h_v1
2845	52993	0.0	testing_y2h_v1	test_space_y2h_v1
2845	71311	0.0	testing_y2h_v1	test_space_y2h_v1
2983	71826	0.0	testing_y2h_v3	RRS
2983	71826	0.0	testing_y2h_v1	RRS
2983	71826	0.0	testing_y2h_v2	RRS
2983	72052	0.0	testing_y2h_v3	RRS
2983	72052	0.0	testing_y2h_v1	RRS
3009	53675	0.0	testing_y2h_v2	test_space_y2h_v2
3068	3731	0.0	testing_y2h_v3	test_space_y2h_v3
3068	3772	0.0	testing_y2h_v3	test_space_y2h_v3
3068	4052		testing_y2h_v2	test_space_y2h_v2
3068	4089	0.0	testing_y2h_v3	test_space_y2h_v3
3068	4240	0.0	testing_y2h_v3	test_space_y2h_v3
3068	4359	0.0	testing_y2h_v3	test_space_y2h_v3
3068	4430	0.0	testing_y2h_v3	test_space_y2h_v3
3068	4447	0.0	testing_y2h_v3	test_space_y2h_v3
3068	4755	0.0	testing_y2h_v3	test_space_y2h_v3
3068	4828	0.0	testing_y2h_v3	test_space_y2h_v3
3068	4955		testing_y2h_v3	test_space_y2h_v3
3068	4990		testing_y2h_v3	test_space_y2h_v3
3068	5119	0.0	testing_y2h_v3	test_space_y2h_v3
3068	5439	1.0	testing_y2h_v3	test_space_y2h_v3
3068	5564		testing_y2h_v3	test_space_y2h_v3
3068	5728	0.0	testing_y2h_v3	test_space_y2h_v3
3068	5916		testing_y2h_v3	test_space_y2h_v3
3068	5974	0.0	testing_y2h_v3	test_space_y2h_v3
3068	6249	0.0	testing_y2h_v3	test_space_y2h_v3
3068	6493	1.0	testing_y2h_v3	test_space_y2h_v3
3068	6776	0.0	testing_y2h_v3	test_space_y2h_v3
3068	6795		testing_y2h_v3	test_space_y2h_v3
3068	6814	1.0	testing_y2h_v3	test_space_y2h_v3
