orf_id_a	orf_id_b	Y2H_assay_version	category	result	num_screens
14839	100000407	1	HuRI	0.0	1
14860	56141	1	HuRI	0.0	1
14872	55237	1	HuRI	0.0	2
14872	55944	1	HuRI	0.0	1
14958	71493	1	HuRI	0.0	1
14973	54668	1	HuRI	0.0	1
14983	55625	1	HuRI	0.0	3
14983	55730	1	HuRI		3
14983	71402	1	HuRI	0.0	1
14983	71492	1	HuRI	0.0	3
14994	100069089	1	HuRI		3
14996	54805	1	HuRI	1.0	2
15053	100016009	1	HuRI		3
52598	56644	1	HuRI	0.0	1
52678	100066360	1	HuRI	0.0	1
52718	100015084	1	HuRI	0.0	2
52720	54855	1	HuRI	0.0	1
52743	54668	1	HuRI		1
52758	55944	1	HuRI	0.0	1
52758	71876	1	HuRI	0.0	1
52828	100000407	1	HuRI	0.0	1
52859	54647	1	HuRI		2
52859	70550	1	HuRI	0.0	2
52951	56442	1	HuRI	0.0	2
52987	71402	1	HuRI		2
52987	71876	1	HuRI	0.0	1
52987	100002174	1	HuRI	0.0	2
52993	56684	1	HuRI		2
53030	56868	1	HuRI	0.0	1
53030	70243	1	HuRI	0.0	1
53030	100002218	1	HuRI	0.0	1
53030	100016009	1	HuRI	0.0	3
53044	70907	1	HuRI	0.0	1
53053	53053	1	HuRI	0.0	3
53053	56855	1	HuRI	0.0	1
53065	55237	1	HuRI	0.0	1
53146	100000407	1	HuRI	0.0	1
53212	100000407	1	HuRI	0.0	2
53219	100015815	1	HuRI		1
53235	100064146	1	HuRI	1.0	2
53238	100068246	1	HuRI		1
53279	56285	1	HuRI	0.0	1
53300	56717	1	HuRI		1
53326	54699	1	HuRI	0.0	2
53412	100061597	1	HuRI	0.0	1
53432	56644	1	HuRI	0.0	1
53469	100064148	1	HuRI		3
53479	100064146	1	HuRI		1
53595	100064148	1	HuRI	0.0	2
53602	71001	1	HuRI	0.0	1
53626	100015815	1	HuRI	1.0	1
53657	56508	1	HuRI	0.0	1
53674	71959	1	HuRI	0.0	3
53675	56094	1	HuRI	0.0	1
53677	55588	1	HuRI	0.0	1
53687	70025	1	HuRI	0.0	1
53744	72096	1	HuRI	1.0	3
53833	56340	1	HuRI	0.0	1
53833	70349	1	HuRI	0.0	1
53833	71876	1	HuRI	0.0	1
53833	100064207	1	HuRI		2
53833	100069032	1	HuRI	0.0	1
53842	56711	1	HuRI	0.0	3
53842	71043	1	HuRI	0.0	1
53860	56141	1	HuRI	0.0	1
53860	100064146	1	HuRI		2
53942	70996	1	HuRI		1
53942	71258	1	HuRI	0.0	1
53942	71646	1	HuRI	0.0	1
53954	100000407	1	HuRI	0.0	2
53991	56524	1	HuRI	0.0	2
53991	100014855	1	HuRI	1.0	2
54054	56141	1	HuRI	0.0	1
54082	56717	1	HuRI	0.0	2
54082	70025	1	HuRI	0.0	2
54082	100000407	1	HuRI	0.0	2
54086	100000286	1	HuRI	0.0	2
54115	55475	1	HuRI	0.0	3
54115	100000407	1	HuRI	0.0	3
54137	55406	1	HuRI	1.0	2
54175	56644	1	HuRI	0.0	2
54190	100014378	1	HuRI	1.0	2
54271	72137	1	HuRI	0.0	1
54271	100066339	1	HuRI	0.0	1
54308	100063938	1	HuRI	0.0	1
54326	70804	1	HuRI		1
54354	56924	1	HuRI	0.0	3
54354	100064145	1	HuRI	0.0	3
54403	56717	1	HuRI	0.0	1
54409	54690	1	HuRI		1
54426	70025	1	HuRI	0.0	2
54512	56711	1	HuRI	0.0	1
54512	100064163	1	HuRI	0.0	1
54526	100064163	1	HuRI		1
54581	55264	1	HuRI		1
54581	55730	1	HuRI		1
54581	70040	1	HuRI	0.0	3
54642	100011278	1	HuRI	0.0	3
54665	56717	1	HuRI	0.0	3
54665	100015815	1	HuRI	1.0	2
54665	100064149	1	HuRI	0.0	3
54690	55690	1	HuRI		2
54696	55237	1	HuRI	0.0	3
54696	100062463	1	HuRI	1.0	1
54840	100067219	1	HuRI	0.0	1
54957	71379	1	HuRI	0.0	3
55237	55944	1	HuRI	0.0	1
55237	56278	1	HuRI	0.0	1
55237	56432	1	HuRI	0.0	2
55237	56513	1	HuRI	0.0	3
55237	71379	1	HuRI		1
55237	71940	1	HuRI		1
55237	100015161	1	HuRI	1.0	3
55237	100062463	1	HuRI	1.0	3
55237	100064144	1	HuRI	0.0	3
55237	100064145	1	HuRI		3
55254	100016152	1	HuRI	0.0	1
55264	100064148	1	HuRI	0.0	1
55305	100011278	1	HuRI	0.0	2
55307	70243	1	HuRI	0.0	1
55351	71178	1	HuRI	0.0	3
55351	71772	1	HuRI		1
55351	100061957	1	HuRI	0.0	1
55475	56468	1	HuRI	0.0	1
55491	55944	1	HuRI		1
55531	71954	1	HuRI	0.0	2
55561	56717	1	HuRI		1
55633	100000407	1	HuRI	0.0	1
55664	71385	1	HuRI	0.0	1
55699	100068177	1	HuRI		3
55756	71959	1	HuRI		1
55756	100064148	1	HuRI	0.0	2
55829	100067755	1	HuRI		1
55848	100070143	1	HuRI	0.0	3
55871	56717	1	HuRI	0.0	2
55871	70025	1	HuRI	0.0	1
55944	56711	1	HuRI	0.0	2
55944	100015451	1	HuRI	0.0	2
55975	71959	1	HuRI		1
55980	100000407	1	HuRI	0.0	2
55999	56684	1	HuRI	0.0	1
56039	70025	1	HuRI	0.0	2
56039	100062463	1	HuRI	0.0	1
56106	56711	1	HuRI	0.0	3
56106	100015815	1	HuRI	1.0	2
56129	100015815	1	HuRI	1.0	1
56129	100064148	1	HuRI	1.0	3
56141	56478	1	HuRI	0.0	1
56141	71379	1	HuRI	0.0	1
56141	71609	1	HuRI	0.0	1
56141	71977	1	HuRI	0.0	1
56141	100068229	1	HuRI	1.0	1
56209	56631	1	HuRI	0.0	1
56278	70025	1	HuRI	0.0	2
56279	100014378	1	HuRI	0.0	1
56285	100014440	1	HuRI	0.0	2
56285	100064009	1	HuRI	1.0	3
56316	100068243	1	HuRI		1
56317	56537	1	HuRI	0.0	1
56352	56827	1	HuRI	0.0	1
56352	100014442	1	HuRI		1
56352	100015815	1	HuRI	0.0	1
56432	56711	1	HuRI	0.0	2
56463	71245	1	HuRI	0.0	2
56482	100016009	1	HuRI	0.0	1
56482	100016058	1	HuRI		1
56492	100068212	1	HuRI		1
56504	56717	1	HuRI	0.0	2
56513	56616	1	HuRI	0.0	1
56513	100002053	1	HuRI	0.0	1
56518	56717	1	HuRI	0.0	2
56518	71609	1	HuRI	0.0	1
56523	100068177	1	HuRI		2
56524	100064144	1	HuRI		3
56524	100064149	1	HuRI		3
56525	70025	1	HuRI	1.0	1
56529	56614	1	HuRI		2
56529	56799	1	HuRI	0.0	1
56529	100015451	1	HuRI	1.0	1
56541	56809	1	HuRI	0.0	1
56541	70451	1	HuRI		1
56582	71178	1	HuRI	0.0	3
56614	56717	1	HuRI		3
56614	100015815	1	HuRI	1.0	1
56614	100064148	1	HuRI	0.0	2
56614	100064180	1	HuRI	1.0	2
56616	100062463	1	HuRI	0.0	1
56684	56684	1	HuRI	1.0	3
56684	70687	1	HuRI	0.0	1
56684	71924	1	HuRI	0.0	1
56684	100014501	1	HuRI		1
56711	71105	1	HuRI	0.0	2
56717	56799	1	HuRI	0.0	2
56717	71045	1	HuRI	0.0	1
56717	71599	1	HuRI	0.0	1
56717	71959	1	HuRI	0.0	3
56717	72072	1	HuRI	0.0	1
56717	100062463	1	HuRI	1.0	2
56717	100064145	1	HuRI	0.0	3
56717	100064180	1	HuRI		2
56798	71959	1	HuRI	0.0	1
56855	71534	1	HuRI	0.0	1
56924	70025	1	HuRI	0.0	3
56924	100016119	1	HuRI	0.0	3
56933	71455	1	HuRI	0.0	3
70025	70166	1	HuRI	0.0	3
70025	100015313	1	HuRI	0.0	1
70025	100016119	1	HuRI	0.0	3
70027	100061597	1	HuRI	0.0	1
70040	100067220	1	HuRI	0.0	1
70191	100069797	1	HuRI	0.0	1
70368	70368	1	HuRI	0.0	3
70368	100015630	1	HuRI	0.0	1
70368	100015985	1	HuRI	0.0	1
70436	71592	1	HuRI	0.0	3
70463	100068229	1	HuRI	0.0	2
70471	71090	1	HuRI	0.0	2
70473	100064146	1	HuRI		3
70521	100016047	1	HuRI	0.0	1
70528	100064148	1	HuRI	0.0	1
70546	100070143	1	HuRI	0.0	3
70841	71959	1	HuRI		1
71001	71682	1	HuRI	0.0	2
71027	71408	1	HuRI	0.0	1
71039	100000407	1	HuRI		2
71060	71402	1	HuRI	0.0	2
71060	100011508	1	HuRI	0.0	3
71085	100014548	1	HuRI	0.0	3
71167	71174	1	HuRI	0.0	1
71167	100015477	1	HuRI	0.0	1
71220	71220	1	HuRI	1.0	2
71220	72137	1	HuRI	0.0	1
71245	71245	1	HuRI	0.0	2
71258	72137	1	HuRI	0.0	1
71258	100069829	1	HuRI	0.0	2
71379	72121	1	HuRI	0.0	1
71379	100069986	1	HuRI	0.0	1
71402	100014757	1	HuRI	0.0	3
71427	100070143	1	HuRI	0.0	3
71534	100000407	1	HuRI	0.0	1
71609	100015161	1	HuRI	1.0	3
71609	100064144	1	HuRI	1.0	3
71628	100015072	1	HuRI	0.0	2
71771	100069210	1	HuRI	0.0	1
71842	100067112	1	HuRI	0.0	2
71892	71892	1	HuRI	1.0	3
71977	100064146	1	HuRI		1
72017	100066360	1	HuRI	1.0	3
72137	100000034	1	HuRI	0.0	2
72197	100016119	1	HuRI	0.0	1
100009072	100064010	1	HuRI	0.0	1
100009829	100011508	1	HuRI		3
100009829	100068996	1	HuRI	0.0	2
100014332	100064148	1	HuRI	1.0	3
100014332	100064149	1	HuRI		1
100014378	100063986	1	HuRI	1.0	2
100014378	100066353	1	HuRI	1.0	2
100014396	100014573	1	HuRI	1.0	1
100015072	100015815	1	HuRI	1.0	2
100015161	100064146	1	HuRI		2
100015451	100062463	1	HuRI		1
100015451	100064142	1	HuRI	1.0	3
100015451	100064144	1	HuRI	1.0	3
100015467	100068511	1	HuRI		1
100015584	100069067	1	HuRI	0.0	1
100015630	100016058	1	HuRI		2
100016215	100067760	1	HuRI	0.0	1
100061597	100064026	1	HuRI	0.0	2
100061597	100064155	1	HuRI	0.0	2
100064142	100064146	1	HuRI	0.0	1
100064145	100064180	1	HuRI	1.0	3
100064207	100066360	1	HuRI		2
100067228	100068229	1	HuRI		1
100069032	100069067	1	HuRI	0.0	1
100070134	100070134	1	HuRI	1.0	2
1	56859	2	HuRI	1.0	1
3	3086	2	HuRI		1
9	10876	2	HuRI	0.0	2
9	12344	2	HuRI	0.0	1
9	13067	2	HuRI	0.0	1
9	53575	2	HuRI	0.0	1
17	1849	2	HuRI	0.0	2
17	5081	2	HuRI	0.0	2
17	8386	2	HuRI	0.0	1
17	71567	2	HuRI		1
17	71602	2	HuRI	0.0	1
66	100015503	2	HuRI	1.0	1
78	13604	2	HuRI		1
93	4062	2	HuRI	0.0	2
93	6644	2	HuRI		1
93	12430	2	HuRI	0.0	2
95	4814	2	HuRI	0.0	1
95	7617	2	HuRI	0.0	1
121	12318	2	HuRI	0.0	1
122	2286	2	HuRI	0.0	2
122	5898	2	HuRI	0.0	1
122	6235	2	HuRI	1.0	1
122	10696	2	HuRI	0.0	1
122	71768	2	HuRI	0.0	1
145	3068	2	HuRI	0.0	1
153	11259	2	HuRI	0.0	1
155	2973	2	HuRI	1.0	2
199	14023	2	HuRI		2
199	55086	2	HuRI	1.0	1
200	3939	2	HuRI	0.0	1
206	2827	2	HuRI	0.0	3
206	3347	2	HuRI	0.0	1
206	4639	2	HuRI	0.0	1
208	5066	2	HuRI	0.0	1
208	13076	2	HuRI	0.0	3
208	53151	2	HuRI	0.0	1
209	467	2	HuRI	1.0	1
209	4813	2	HuRI	0.0	1
209	7439	2	HuRI		1
209	9231	2	HuRI	0.0	3
209	56366	2	HuRI	0.0	1
215	71567	2	HuRI	0.0	1
230	4350	2	HuRI	1.0	1
284	54104	2	HuRI	0.0	1
286	100069030	2	HuRI		1
287	3740	2	HuRI	1.0	1
313	6869	2	HuRI		1
317	3267	2	HuRI	0.0	2
343	6802	2	HuRI	0.0	1
349	7617	2	HuRI		1
376	4239	2	HuRI		1
376	71697	2	HuRI	0.0	1
386	100069030	2	HuRI	0.0	1
403	2241	2	HuRI	0.0	1
425	13530	2	HuRI	0.0	1
439	71924	2	HuRI	0.0	1
442	14864	2	HuRI	0.0	2
442	52901	2	HuRI	0.0	1
498	3459	2	HuRI	1.0	1
503	8584	2	HuRI	0.0	1
504	7021	2	HuRI	0.0	2
525	2974	2	HuRI		2
525	8202	2	HuRI	0.0	1
525	11186	2	HuRI	0.0	1
525	70282	2	HuRI	0.0	1
549	3470	2	HuRI	0.0	1
549	11121	2	HuRI	0.0	1
549	13201	2	HuRI	0.0	1
566	3585	2	HuRI	0.0	1
574	100062578	2	HuRI	0.0	2
580	11816	2	HuRI	0.0	1
615	14996	2	HuRI		1
675	55888	2	HuRI	0.0	1
676	56904	2	HuRI	0.0	1
676	71280	2	HuRI	0.0	1
677	5359	2	HuRI	0.0	1
690	12130	2	HuRI	0.0	1
693	4710	2	HuRI	1.0	1
696	11816	2	HuRI	1.0	2
696	13628	2	HuRI	1.0	1
696	70043	2	HuRI	0.0	1
711	14902	2	HuRI	0.0	1
736	12315	2	HuRI	0.0	1
740	2691	2	HuRI	0.0	1
740	7896	2	HuRI	0.0	2
740	9272	2	HuRI	0.0	1
740	12624	2	HuRI	0.0	1
742	7127	2	HuRI	1.0	2
747	3068	2	HuRI	0.0	1
747	13434	2	HuRI	0.0	1
778	6288	2	HuRI	0.0	1
778	7675	2	HuRI	0.0	1
778	11423	2	HuRI	0.0	1
779	6977	2	HuRI	0.0	1
779	10613	2	HuRI		1
791	70824	2	HuRI	0.0	1
812	2421	2	HuRI	0.0	1
846	12368	2	HuRI		1
856	100064018	2	HuRI	0.0	1
857	4535	2	HuRI		1
915	1957	2	HuRI	0.0	1
915	4747	2	HuRI	0.0	2
915	11985	2	HuRI	0.0	2
939	72117	2	HuRI	1.0	1
954	1177	2	HuRI	0.0	1
961	8904	2	HuRI	0.0	1
969	13537	2	HuRI	0.0	1
1011	9989	2	HuRI	0.0	1
1011	10876	2	HuRI	0.0	2
1037	4786	2	HuRI	0.0	1
1052	1414	2	HuRI	1.0	1
1052	3504	2	HuRI	0.0	1
1062	100062355	2	HuRI		1
1077	3464	2	HuRI		1
1077	13215	2	HuRI	0.0	1
1077	71229	2	HuRI	0.0	1
1077	100014244	2	HuRI	0.0	1
1078	3971	2	HuRI	0.0	2
1078	4418	2	HuRI	0.0	1
1094	2758	2	HuRI	0.0	2
1099	52901	2	HuRI	0.0	1
1124	71908	2	HuRI	1.0	1
1126	14034	2	HuRI	0.0	2
1136	4695	2	HuRI	1.0	1
1136	4786	2	HuRI	0.0	1
1136	11723	2	HuRI	0.0	1
1136	14291	2	HuRI	0.0	1
1136	56442	2	HuRI	0.0	2
1171	3971	2	HuRI	0.0	1
1184	4689	2	HuRI	0.0	1
1187	2286	2	HuRI	0.0	2
1198	2725	2	HuRI	0.0	1
1206	8127	2	HuRI	1.0	1
1231	56106	2	HuRI	0.0	1
1231	70073	2	HuRI	0.0	1
1231	100015072	2	HuRI	0.0	1
1275	56442	2	HuRI	0.0	2
1275	71641	2	HuRI	0.0	2
1287	3672	2	HuRI	0.0	1
1287	13939	2	HuRI	0.0	2
1326	14249	2	HuRI	0.0	1
1328	5821	2	HuRI	0.0	1
1328	10818	2	HuRI	0.0	1
1328	12368	2	HuRI	0.0	1
1328	55936	2	HuRI	0.0	1
1328	56446	2	HuRI	0.0	1
1348	72117	2	HuRI		1
1386	12853	2	HuRI	0.0	2
1386	13801	2	HuRI	0.0	1
1414	4535	2	HuRI	0.0	1
1414	6636	2	HuRI		2
1414	7637	2	HuRI	1.0	1
1414	9100	2	HuRI	0.0	1
1414	9433	2	HuRI	0.0	1
1414	12624	2	HuRI	0.0	2
1414	14523	2	HuRI	0.0	1
1414	54869	2	HuRI	0.0	1
1425	3068	2	HuRI	1.0	1
1427	71152	2	HuRI	0.0	1
1427	100066377	2	HuRI	0.0	1
1433	100063973	2	HuRI	0.0	1
1446	2417	2	HuRI	0.0	1
1446	53219	2	HuRI	0.0	1
1446	54665	2	HuRI	1.0	1
1446	56106	2	HuRI	0.0	2
1446	100064145	2	HuRI	0.0	1
1454	56711	2	HuRI	0.0	2
1549	4786	2	HuRI	0.0	1
1578	6604	2	HuRI	0.0	1
1578	11294	2	HuRI	0.0	1
1578	11745	2	HuRI	0.0	1
1578	12944	2	HuRI	0.0	1
1578	71838	2	HuRI	0.0	1
1578	100069097	2	HuRI	0.0	1
1579	4689	2	HuRI	0.0	2
1579	9159	2	HuRI	0.0	1
1579	10837	2	HuRI	0.0	1
1579	12315	2	HuRI		1
1579	13600	2	HuRI	0.0	1
1579	53151	2	HuRI	0.0	1
1579	54869	2	HuRI	0.0	2
1579	100062578	2	HuRI	0.0	1
1613	100008548	2	HuRI	1.0	1
1644	6432	2	HuRI	0.0	1
1668	9342	2	HuRI	0.0	1
1668	12844	2	HuRI	1.0	1
1672	7846	2	HuRI	0.0	2
1709	5562	2	HuRI	0.0	2
1752	1752	2	HuRI	1.0	3
1752	5431	2	HuRI	1.0	2
1769	55738	2	HuRI	0.0	1
1769	100000231	2	HuRI	0.0	1
1774	52743	2	HuRI		1
1803	8022	2	HuRI	1.0	1
1905	8400	2	HuRI	0.0	1
1957	5865	2	HuRI	0.0	1
1974	6319	2	HuRI	1.0	1
2005	2989	2	HuRI	0.0	1
2007	6965	2	HuRI	0.0	1
2032	2264	2	HuRI	0.0	1
2032	3598	2	HuRI		2
2032	14523	2	HuRI	0.0	1
2032	100016212	2	HuRI	0.0	1
2038	8010	2	HuRI	0.0	1
2077	4259	2	HuRI	1.0	1
2077	11110	2	HuRI	0.0	1
2092	100015985	2	HuRI	0.0	1
2094	2239	2	HuRI	0.0	1
2166	2166	2	HuRI	0.0	2
2166	7597	2	HuRI	0.0	1
2166	100066365	2	HuRI	0.0	1
2179	2587	2	HuRI	0.0	1
2194	100000231	2	HuRI	0.0	2
2194	100014733	2	HuRI	1.0	3
2215	5357	2	HuRI	0.0	1
2241	10876	2	HuRI		1
2260	3904	2	HuRI		1
2260	5217	2	HuRI	0.0	2
2260	6325	2	HuRI	1.0	1
2260	8110	2	HuRI		1
2260	9690	2	HuRI	0.0	2
2260	10904	2	HuRI		2
2260	11347	2	HuRI	0.0	1
2260	12629	2	HuRI	0.0	1
2260	55903	2	HuRI	0.0	3
2261	8524	2	HuRI	0.0	1
2264	14249	2	HuRI	0.0	2
2264	53235	2	HuRI	0.0	1
2264	56366	2	HuRI	0.0	3
2264	70487	2	HuRI	0.0	1
2266	100062578	2	HuRI	0.0	1
2279	14066	2	HuRI		1
2286	2464	2	HuRI	0.0	1
2286	4418	2	HuRI	0.0	1
2286	8110	2	HuRI	0.0	2
2286	8227	2	HuRI	0.0	2
2339	5965	2	HuRI	0.0	1
2364	14410	2	HuRI	0.0	1
2369	7617	2	HuRI	0.0	2
2370	7404	2	HuRI	0.0	2
2398	2869	2	HuRI	0.0	2
2398	12381	2	HuRI	0.0	1
2398	54986	2	HuRI		1
2404	13434	2	HuRI	0.0	1
2417	10057	2	HuRI	0.0	1
2417	100016209	2	HuRI	0.0	3
2421	100070267	2	HuRI	0.0	1
2431	5868	2	HuRI	1.0	1
2431	10821	2	HuRI	0.0	1
2448	4163	2	HuRI	0.0	1
2448	53626	2	HuRI	1.0	1
2448	54855	2	HuRI	0.0	1
2448	100015161	2	HuRI	1.0	1
2448	100015503	2	HuRI	0.0	2
2455	8652	2	HuRI	1.0	2
2468	3662	2	HuRI	0.0	1
2486	11111	2	HuRI	0.0	1
2496	56523	2	HuRI	0.0	1
2526	10842	2	HuRI	0.0	1
2560	8421	2	HuRI	0.0	1
2575	10352	2	HuRI	0.0	1
2575	71075	2	HuRI	0.0	1
2584	56442	2	HuRI	0.0	1
2587	10057	2	HuRI	0.0	2
2587	71013	2	HuRI	0.0	1
2589	3068	2	HuRI	0.0	1
2589	56807	2	HuRI	0.0	1
2596	7617	2	HuRI	0.0	1
2599	5307	2	HuRI	1.0	1
2615	7439	2	HuRI		1
2621	100011508	2	HuRI		1
2656	3899	2	HuRI	0.0	2
2656	53253	2	HuRI	0.0	2
2656	70308	2	HuRI	1.0	1
2661	54986	2	HuRI	0.0	3
2680	72088	2	HuRI	0.0	1
2704	10051	2	HuRI		1
2713	4798	2	HuRI	0.0	1
2713	100066379	2	HuRI		1
2725	4862	2	HuRI	0.0	2
2725	71601	2	HuRI	0.0	2
2729	3110	2	HuRI	0.0	2
2731	52659	2	HuRI	0.0	2
2758	6415	2	HuRI	0.0	1
2758	6944	2	HuRI	0.0	1
2758	7002	2	HuRI	0.0	1
2758	11438	2	HuRI	0.0	1
2772	14015	2	HuRI	0.0	1
2772	70282	2	HuRI	0.0	1
2778	6722	2	HuRI	0.0	1
2778	71164	2	HuRI	1.0	2
2786	71258	2	HuRI	0.0	1
2791	10051	2	HuRI	0.0	1
2820	56596	2	HuRI	0.0	1
2831	72045	2	HuRI	0.0	1
2837	12315	2	HuRI	0.0	1
2852	10705	2	HuRI	0.0	1
2869	12318	2	HuRI	0.0	2
2897	54250	2	HuRI	1.0	1
2906	2974	2	HuRI	0.0	1
2906	5593	2	HuRI	0.0	1
2906	100014450	2	HuRI	0.0	2
2917	3053	2	HuRI	0.0	1
2917	6131	2	HuRI	0.0	1
2917	13600	2	HuRI		1
2918	3180	2	HuRI	0.0	1
2922	3013	2	HuRI	0.0	2
2922	7230	2	HuRI	0.0	1
2922	13308	2	HuRI	0.0	1
2966	4872	2	HuRI	0.0	1
2974	70550	2	HuRI	0.0	2
2991	10493	2	HuRI	0.0	1
2991	13573	2	HuRI	0.0	1
3009	100015109	2	HuRI	0.0	3
3013	72045	2	HuRI	0.0	1
3029	7865	2	HuRI	0.0	1
3029	100062565	2	HuRI	0.0	1
3044	10781	2	HuRI	0.0	1
3044	70408	2	HuRI	0.0	1
3044	71013	2	HuRI	0.0	1
3044	100061872	2	HuRI	0.0	1
3053	9157	2	HuRI	0.0	1
3053	10056	2	HuRI	0.0	1
3053	52586	2	HuRI	0.0	1
3056	8141	2	HuRI	0.0	1
3068	3180	2	HuRI	1.0	1
3068	3443	2	HuRI	1.0	1
3068	3670	2	HuRI	0.0	1
3068	3768	2	HuRI	0.0	1
3068	4276	2	HuRI	0.0	1
3068	5965	2	HuRI	0.0	1
3068	6242	2	HuRI	0.0	1
3068	6461	2	HuRI	0.0	1
3068	6845	2	HuRI	0.0	1
3068	9272	2	HuRI	1.0	1
3068	10165	2	HuRI	0.0	1
3068	11854	2	HuRI	0.0	1
3068	11857	2	HuRI	0.0	1
3068	11887	2	HuRI	0.0	1
3068	12681	2	HuRI	0.0	1
3068	14023	2	HuRI		1
3068	53158	2	HuRI	1.0	1
3068	71077	2	HuRI	0.0	1
3086	9237	2	HuRI	0.0	1
3086	10650	2	HuRI	0.0	1
3101	13628	2	HuRI		1
3110	5949	2	HuRI	1.0	1
3110	7332	2	HuRI	0.0	1
3110	52775	2	HuRI	0.0	1
3110	54869	2	HuRI	0.0	1
3110	56271	2	HuRI	0.0	1
3110	100064168	2	HuRI	0.0	1
3121	9342	2	HuRI		3
3128	3198	2	HuRI	0.0	2
3167	4418	2	HuRI	0.0	2
3180	5306	2	HuRI	0.0	1
3187	12635	2	HuRI	1.0	1
3189	4982	2	HuRI		1
3198	70870	2	HuRI	0.0	1
3267	13530	2	HuRI	0.0	1
3339	7239	2	HuRI	0.0	1
3339	56359	2	HuRI	0.0	2
3340	4111	2	HuRI	0.0	1
3353	3353	2	HuRI	1.0	1
3364	10661	2	HuRI	0.0	2
3364	13721	2	HuRI	0.0	1
3364	53279	2	HuRI	0.0	2
3364	56217	2	HuRI	0.0	2
3364	71386	2	HuRI	0.0	1
3364	71514	2	HuRI	0.0	2
3364	71894	2	HuRI	0.0	2
3387	13036	2	HuRI	0.0	1
3392	6749	2	HuRI	0.0	1
3392	9979	2	HuRI	0.0	2
3392	13206	2	HuRI	0.0	1
3392	56082	2	HuRI	0.0	1
3392	100067287	2	HuRI	0.0	1
3395	9342	2	HuRI		1
3396	3952	2	HuRI	0.0	3
3399	6901	2	HuRI	1.0	1
3411	7623	2	HuRI	0.0	1
3417	52814	2	HuRI	0.0	1
3422	100014491	2	HuRI	0.0	2
3464	4111	2	HuRI	0.0	1
3504	8229	2	HuRI	0.0	1
3504	12624	2	HuRI	0.0	1
3504	12685	2	HuRI	0.0	2
3504	14997	2	HuRI	0.0	1
3504	56271	2	HuRI	0.0	1
3505	6974	2	HuRI	0.0	1
3511	71235	2	HuRI	0.0	1
3513	53842	2	HuRI	0.0	1
3522	100062542	2	HuRI	0.0	3
3523	5057	2	HuRI	0.0	1
3523	10821	2	HuRI	0.0	1
3523	53886	2	HuRI	0.0	2
3523	54394	2	HuRI	0.0	1
3523	70946	2	HuRI	0.0	1
3523	71310	2	HuRI	0.0	1
3525	56129	2	HuRI	0.0	1
3545	53226	2	HuRI	0.0	1
3562	4406	2	HuRI	0.0	1
3567	53279	2	HuRI	0.0	1
3567	56026	2	HuRI	0.0	1
3570	7629	2	HuRI		2
3585	3699	2	HuRI	1.0	3
3585	3795	2	HuRI	0.0	3
3585	5107	2	HuRI	1.0	1
3585	6438	2	HuRI	0.0	2
3585	10819	2	HuRI	0.0	1
3585	14939	2	HuRI	0.0	1
3585	54637	2	HuRI	0.0	1
3585	100069030	2	HuRI	0.0	2
3589	100009816	2	HuRI	1.0	2
3594	7021	2	HuRI	0.0	2
3594	7617	2	HuRI		1
3598	4797	2	HuRI	0.0	1
3598	8567	2	HuRI		2
3598	9550	2	HuRI	0.0	2
3598	14857	2	HuRI	0.0	1
3598	55738	2	HuRI	0.0	2
3598	72096	2	HuRI		2
3598	100015503	2	HuRI	0.0	1
3598	100015539	2	HuRI	1.0	1
3599	71715	2	HuRI	0.0	1
3608	3619	2	HuRI	0.0	2
3632	71567	2	HuRI		1
3657	11851	2	HuRI	0.0	2
3662	11367	2	HuRI		2
3662	71167	2	HuRI	0.0	1
3672	4798	2	HuRI	0.0	1
3672	52853	2	HuRI	0.0	1
3672	56442	2	HuRI	0.0	2
3672	70897	2	HuRI	0.0	1
3672	71944	2	HuRI		1
3683	10086	2	HuRI	0.0	3
3708	11772	2	HuRI	0.0	1
3715	70944	2	HuRI	0.0	3
3740	4315	2	HuRI		1
3740	4506	2	HuRI	0.0	3
3740	11126	2	HuRI	0.0	2
3740	53726	2	HuRI	0.0	2
3740	55122	2	HuRI		1
3740	55864	2	HuRI		2
3740	70919	2	HuRI		1
3740	71454	2	HuRI		1
3740	71702	2	HuRI		3
3740	71899	2	HuRI	0.0	2
3761	10057	2	HuRI	0.0	1
3761	10842	2	HuRI	0.0	1
3762	56155	2	HuRI	0.0	3
3768	7959	2	HuRI	0.0	1
3769	5231	2	HuRI	0.0	2
3769	11367	2	HuRI	0.0	2
3769	70818	2	HuRI	0.0	2
3769	71535	2	HuRI	0.0	1
3772	14251	2	HuRI	0.0	1
3782	71715	2	HuRI		3
3795	71392	2	HuRI		1
3824	7198	2	HuRI		1
3826	70436	2	HuRI	0.0	3
3844	5562	2	HuRI	0.0	1
3844	6636	2	HuRI		1
3904	7617	2	HuRI	0.0	3
3942	13721	2	HuRI	0.0	1
3952	9904	2	HuRI	0.0	1
3952	12701	2	HuRI	0.0	1
3952	71761	2	HuRI	0.0	1
3958	5285	2	HuRI		1
3958	7230	2	HuRI	0.0	1
3958	53991	2	HuRI	0.0	2
3958	56711	2	HuRI		3
3958	56822	2	HuRI		2
3958	71310	2	HuRI		1
3971	5294	2	HuRI	0.0	1
3973	11814	2	HuRI	1.0	1
3982	70120	2	HuRI		3
4019	14679	2	HuRI	1.0	2
4024	6755	2	HuRI	0.0	1
