Ensembl_gene_id_a	Ensembl_gene_id_b	in_HuRI	in_test_space	in_Rual	in_Venkatesan	in_Yu	in_Rolland	in_Yang
ENSG00000100065	ENSG00000197191	1	0	0	0	0	0	0
ENSG00000100065	ENSG00000197256	1	0	0	0	0	0	0
ENSG00000100065	ENSG00000197279	1	0	0	0	0	0	0
ENSG00000100065	ENSG00000197683	1	0	0	0	0	0	0
ENSG00000100065	ENSG00000198466	1	0	0	0	0	0	0
ENSG00000100065	ENSG00000204713	1	0	0	0	0	0	0
ENSG00000100065	ENSG00000204873	1	0	0	0	0	0	0
ENSG00000100065	ENSG00000205439	1	0	0	0	0	0	0
ENSG00000100065	ENSG00000239886	1	0	0	0	0	0	0
ENSG00000100065	ENSG00000249709	1	0	0	0	0	0	0
ENSG00000100065	ENSG00000253797	1	0	0	0	0	0	0
ENSG00000100065	ENSG00000255104	1	0	0	0	0	0	0
ENSG00000100065	ENSG00000256223	1	0	0	0	0	0	0
ENSG00000100065	ENSG00000258890	1	0	0	0	0	0	0
ENSG00000100065	ENSG00000260220	1	0	0	0	0	0	0
ENSG00000100065	ENSG00000267508	1	0	0	0	0	0	0
ENSG00000100065	ENSG00000277462	1	0	0	0	0	0	0
ENSG00000100065	ENSG00000284341	1	0	0	0	0	0	0
ENSG00000100079	ENSG00000125775	1	0	0	0	0	1	0
ENSG00000100079	ENSG00000137575	1	0	0	0	0	1	0
ENSG00000100079	ENSG00000156795	1	0	0	0	0	0	0
ENSG00000100083	ENSG00000128185	1	0	0	0	0	0	0
ENSG00000100083	ENSG00000138101	1	0	0	0	0	1	0
ENSG00000100083	ENSG00000142686	1	0	0	0	0	1	0
ENSG00000100083	ENSG00000146776	1	0	0	0	0	0	0
ENSG00000100083	ENSG00000168395	1	0	0	0	0	0	0
ENSG00000100092	ENSG00000108798	1	0	0	0	0	0	0
ENSG00000100092	ENSG00000125733	1	0	0	0	0	1	0
ENSG00000100092	ENSG00000135205	1	0	0	0	0	0	0
ENSG00000100092	ENSG00000138443	1	0	0	0	0	0	0
ENSG00000100092	ENSG00000171560	1	0	0	0	0	0	0
ENSG00000100095	ENSG00000135018	1	0	0	0	0	0	0
ENSG00000100095	ENSG00000158301	1	0	0	0	0	0	0
ENSG00000100095	ENSG00000188021	1	0	0	0	0	0	0
ENSG00000100100	ENSG00000114638	1	0	0	0	0	0	0
ENSG00000100100	ENSG00000135018	0	0	0	0	0	1	0
ENSG00000100100	ENSG00000150433	1	0	0	0	0	0	0
ENSG00000100100	ENSG00000164414	1	0	0	0	0	0	0
ENSG00000100100	ENSG00000185247	1	0	0	0	0	0	0
ENSG00000100100	ENSG00000188021	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000101445	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000101624	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000104147	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000104866	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000104964	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000105610	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000106077	0	1	0	0	0	0	0
ENSG00000100105	ENSG00000107816	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000111077	1	1	0	0	0	0	0
ENSG00000100105	ENSG00000112511	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000112559	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000115593	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000120149	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000123349	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000123415	0	1	0	0	0	0	0
ENSG00000100105	ENSG00000127191	0	1	0	0	0	0	0
ENSG00000100105	ENSG00000130487	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000131738	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000135363	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000137098	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000137720	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000139737	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000146700	0	1	0	0	0	0	0
ENSG00000100105	ENSG00000147144	0	1	0	0	0	0	0
ENSG00000100105	ENSG00000147223	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000147596	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000149532	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000152102	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000152430	1	1	0	0	0	0	0
ENSG00000100105	ENSG00000152977	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000153714	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000154359	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000157110	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000161202	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000164675	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000165699	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000166831	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000167604	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000169045	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000169813	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000170276	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000178922	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000182816	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000182872	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000183283	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000184351	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000184724	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000185002	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000186153	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000186925	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000186930	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000186970	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000186977	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000188493	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000197191	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000197978	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000198183	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000198373	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000204438	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000204918	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000204919	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000212123	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000212899	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000212901	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000212938	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000221864	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000227151	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000229665	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000234278	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000244362	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000254445	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000257108	1	0	0	0	0	0	0
ENSG00000100105	ENSG00000269699	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000100151	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000100348	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000100353	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000100425	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000100603	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000101605	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000103126	0	0	0	0	0	0	1
ENSG00000100109	ENSG00000104081	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000104147	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000104611	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000105048	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000105617	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000105618	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000105619	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000105717	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000106246	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000106305	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000107581	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000108091	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000108559	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000109089	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000109832	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000111490	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000112511	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000112576	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000112578	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000113328	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000115808	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000116903	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000116922	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000117155	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000117625	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000119408	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000119703	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000120071	0	0	0	0	1	1	0
ENSG00000100109	ENSG00000120860	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000121297	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000123636	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000124762	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000125835	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000126947	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000127870	0	0	0	0	0	0	1
ENSG00000100109	ENSG00000130787	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000131023	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000131095	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000131149	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000132522	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000134253	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000134709	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000135205	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000135338	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000135363	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000135940	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000136270	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000136935	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000138101	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000138443	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000140259	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000140368	0	0	0	0	0	0	1
ENSG00000100109	ENSG00000140859	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000141570	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000142731	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000143013	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000143553	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000145945	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000146007	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000146112	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000146410	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000146857	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000147144	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000148541	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000149639	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000150636	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000151725	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000152240	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000152404	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000155754	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000156050	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000156384	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000157470	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000157578	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000158691	0	0	0	0	1	1	0
ENSG00000100109	ENSG00000160207	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000160447	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000160972	0	0	0	0	1	0	0
ENSG00000100109	ENSG00000161180	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000161277	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000161526	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000161973	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000163050	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000163155	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000163156	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000163660	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000163993	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000164949	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000165675	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000165792	0	0	0	0	1	1	0
ENSG00000100109	ENSG00000165802	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000166037	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000166130	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000166169	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000166407	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000166510	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000166887	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000167081	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000167208	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000167604	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000167768	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000167987	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000168243	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000169551	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000169599	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000170264	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000170421	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000170465	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000170955	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000171431	1	0	0	0	1	1	0
ENSG00000100109	ENSG00000171453	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000171560	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000171792	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000171847	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000171953	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000172349	1	0	0	0	1	0	0
ENSG00000100109	ENSG00000172803	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000172977	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000173013	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000173210	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000173480	0	0	0	0	1	1	0
ENSG00000100109	ENSG00000174547	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000174791	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000175084	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000175513	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000176155	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000176476	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000176619	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000176714	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000177380	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000177971	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000178104	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000178567	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000179044	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000179046	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000179271	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000179304	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000179455	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000179562	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000180938	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000181541	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000182463	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000182636	0	0	0	0	0	0	1
ENSG00000100109	ENSG00000183137	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000184436	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000185479	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000187189	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000187569	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000187796	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000189306	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000196313	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000196453	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000196553	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000197114	1	0	0	0	0	1	1
ENSG00000100109	ENSG00000197256	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000198003	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000198420	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000198466	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000204209	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000204231	0	0	0	0	0	0	1
ENSG00000100109	ENSG00000204536	1	0	0	0	0	1	0
ENSG00000100109	ENSG00000205002	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000205420	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000205899	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000213204	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000213347	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000234616	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000241837	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000244607	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000255009	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000258890	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000260220	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000266714	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000267796	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000268350	0	0	0	0	0	1	0
ENSG00000100109	ENSG00000270765	1	0	0	0	0	0	0
ENSG00000100109	ENSG00000272514	0	0	0	0	0	1	0
ENSG00000100121	ENSG00000164438	1	0	0	0	0	0	0
ENSG00000100122	ENSG00000100280	1	0	0	0	0	0	0
ENSG00000100122	ENSG00000108255	0	0	0	0	1	1	0
ENSG00000100122	ENSG00000141013	1	0	0	0	0	0	0
ENSG00000100122	ENSG00000145358	1	0	0	0	0	0	0
ENSG00000100129	ENSG00000146112	1	0	0	0	0	0	0
ENSG00000100129	ENSG00000178982	1	0	1	0	1	1	0
ENSG00000100138	ENSG00000172062	1	0	0	0	0	0	0
ENSG00000100138	ENSG00000205571	1	0	0	0	0	0	0
ENSG00000100146	ENSG00000102878	1	0	0	0	0	0	0
ENSG00000100146	ENSG00000105392	1	0	0	0	0	0	0
ENSG00000100146	ENSG00000106536	1	0	0	0	0	0	0
ENSG00000100146	ENSG00000179222	1	0	0	0	0	0	0
ENSG00000100146	ENSG00000183283	1	0	0	0	0	0	0
ENSG00000100146	ENSG00000222047	1	0	0	0	0	0	0
ENSG00000100147	ENSG00000101856	1	0	0	0	0	0	0
ENSG00000100150	ENSG00000103528	1	0	0	0	0	0	0
ENSG00000100150	ENSG00000104643	1	0	0	0	0	0	0
ENSG00000100150	ENSG00000106511	1	0	0	0	0	0	0
ENSG00000100150	ENSG00000116670	1	0	0	0	0	0	0
ENSG00000100150	ENSG00000163468	1	0	0	0	0	0	0
ENSG00000100150	ENSG00000164109	1	0	0	0	0	0	0
ENSG00000100150	ENSG00000187569	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000100151	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000100206	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000100353	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000100395	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000100425	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000100448	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000100603	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000101109	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000101457	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000103154	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000103495	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000103528	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000103852	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000104611	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000104756	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000104964	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000105122	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000105185	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000105221	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000105618	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000105717	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000106004	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000106070	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000106245	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000106367	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000106511	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000106682	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000108984	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000109445	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000110367	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000111328	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000111364	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000111731	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000112130	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000112365	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000112578	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000113790	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000115255	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000115274	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000115514	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000115738	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000115946	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000116205	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000117016	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000118894	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000118898	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000119403	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000119408	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000119705	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000119725	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000119929	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000119986	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000120289	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000121289	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000121380	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000121671	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000121892	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000122386	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000123143	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000123240	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000123562	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000124074	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000124160	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000124444	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000124596	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000125870	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000125871	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000126947	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000129084	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000129187	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000129355	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000130307	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000130770	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000130813	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000131126	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000131467	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000131475	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000131876	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000132275	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000132467	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000132507	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000133119	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000133169	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000133250	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000133884	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000134371	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000134480	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000134504	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000134996	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000135722	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000136003	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000136451	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000136573	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000136925	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000136936	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000137692	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000137760	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000138100	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000138101	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000138587	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000139154	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000139714	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000140320	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000140382	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000140406	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000140830	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000140836	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000140848	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000140961	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000141543	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000141570	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000141738	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000142684	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000142864	1	0	0	0	0	0	0
ENSG00000100151	ENSG00000142961	1	0	0	0	0	0	0
