standard_batch	source	assay	test_orf_ida	test_orf_idb	final_score
Hvs01	RRS	MAPPIT	6157	1511	0.05320588168468756
Hvs01	Hs01	MAPPIT	4452	4551	-0.5254370316462077
Hvs01	RRS	MAPPIT	2248	71458	-0.17871671499030853
Hvs01	RRS	MAPPIT	56920	344	0.5223289461234446
Hvs01	Lit-BM	MAPPIT	71051	10889	0.836333488732621
Hvs01	Lit-BM	MAPPIT	3902	4761	6.833980874525405
Hvs01	Hs01	MAPPIT	6907	1579	2.7827714507996553
Hvs01	Hs01	MAPPIT	11554	5894	-0.13701259406354885
Hvs01	Hs01	MAPPIT	54962	956	-0.17241301188302804
Hvs01	RRS	MAPPIT	10219	5127	0.8585049639349037
Hvs01	Hs01	MAPPIT	6880	6953	0.0887226755686078
Hvs01	RRS	MAPPIT	100069019	54961	-0.2880171597235615
Hvs01	Hs01	MAPPIT	978	10302	0.0665451676794435
Hvs01	Hs01	MAPPIT	12698	13612	1.5207577317278318
Hvs01	Lit-BM	MAPPIT	4573	4573	1.1009405446959692
Hvs01	Hs01	MAPPIT	4751	3952	-0.7078801422782823
Hvs01	RRS	MAPPIT	9008	5175	2.2258133521794474
Hvs01	Lit-BM	MAPPIT	100011223	100069094	1.3961270970266575
Hvs01	Hs01	MAPPIT	1074	1039	0.5145044577348826
Hvs01	Lit-BM	MAPPIT	12865	53867	0.8651679111218457
Hvs01	RRS	MAPPIT	14650	5943	-0.40554174830960205
Hvs01	Lit-BM	MAPPIT	71829	6976	2.1592620048876006
Hvs01	Hs01	MAPPIT	55307	9746	0.26131676419759203
Hvs01	Lit-BM	MAPPIT	8201	100068974	2.096552513635312
Hvs01	Hs01	MAPPIT	1074	5439	-0.2412992044205366
Hvs01	Lit-BM	MAPPIT	8504	7045	-0.210853136574398
Hvs01	Hs01	MAPPIT	1074	71174	-0.30753068613224926
Hvs01	Hs01	MAPPIT	5253	100000407	-0.11085758289552065
Hvs01	Lit-BM	MAPPIT	11643	3510	0.18466998643655527
Hvs01	Hs01	MAPPIT	56141	100068229	7.168486851258391
Hvs01	RRS	MAPPIT	5983	9270	4.189104882963923
Hvs01	Hs01	MAPPIT	7127	10163	-0.011820423344294445
Hvs01	RRS	MAPPIT	10682	5556	0.5077799880754081
Hvs01	RRS	MAPPIT	7583	11069	2.133279501753783
Hvs01	Lit-BM	MAPPIT	5599	2688	8.33788324676455
Hvs01	RRS	MAPPIT	3268	1380	2.8229868341446953
Hvs01	Lit-BM	MAPPIT	4262	4613	3.05682954588438
Hvs01	Lit-BM	MAPPIT	53077	10493	1.1358519348878178
Hvs01	Lit-BM	MAPPIT	71930	3723	-0.04841525928585627
Hvs01	RRS	MAPPIT	1400	4047	2.6555592679325044
Hvs01	RRS	MAPPIT	56663	2717	0.7143348930046328
Hvs01	Hs01	MAPPIT	9281	54692	-0.41282706077360254
Hvs01	RRS	MAPPIT	1429	100066558	-0.0444787013404162
Hvs01	RRS	MAPPIT	798	100009183	1.4006272522109882
Hvs01	Hs01	MAPPIT	6536	9230	6.443326459621301
Hvs01	Hs01	MAPPIT	71167	71174	1.2769955712228371
Hvs01	Lit-BM	MAPPIT	1563	8208	0.41297702764057803
Hvs01	Lit-BM	MAPPIT	14592	14592	0.7414775808674365
Hvs01	Lit-BM	MAPPIT	100070216	12624	0.24025182304144166
Hvs01	Lit-BM	MAPPIT	54905	56067	1.445832435357659
Hvs01	Lit-BM	MAPPIT	9130	388	0.010361578138928395
Hvs01	Hs01	MAPPIT	56544	2265	-0.17303529521373484
Hvs01	Hs01	MAPPIT	5143	10794	0.49199514132233746
Hvs01	RRS	MAPPIT	12697	55147	0.6608483108753614
Hvs01	Hs01	MAPPIT	55944	55237	-0.1522116413173575
Hvs01	Lit-BM	MAPPIT	3368	54150	0.30716839169459065
Hvs01	RRS	MAPPIT	5940	6785	-0.23166115665151052
Hvs01	Lit-BM	MAPPIT	11996	34	7.037222691594047
Hvs01	Hs01	MAPPIT	70550	482	-0.5173497763717423
Hvs01	Lit-BM	MAPPIT	6835	4004	-0.2653472831252506
Hvs01	Lit-BM	MAPPIT	71168	13227	-0.09317241363821857
Hvs01	Lit-BM	MAPPIT	11786	5970	0.021833739387233188
Hvs01	Lit-BM	MAPPIT	11285	14754	-0.26562789437132417
Hvs01	RRS	MAPPIT	1703	70715	0.7711744945573238
Hvs01	Hs01	MAPPIT	70885	3522	-0.1758752024326217
Hvs01	Hs01	MAPPIT	100015815	13528	-0.11918998752780674
Hvs01	RRS	MAPPIT	71041	6009	-0.13473170605743326
Hvs01	Hs01	MAPPIT	7439	4706	0.16530742071570165
Hvs01	RRS	MAPPIT	53817	8456	-0.12751902042256677
Hvs01	RRS	MAPPIT	2060	1803	0.054797073220135745
Hvs01	Hs01	MAPPIT	12339	1190	0.21671571323351763
Hvs01	Hs01	MAPPIT	56482	100016009	3.1826285257446476
Hvs01	Hs01	MAPPIT	13662	1231	0.15829072677233177
Hvs01	Hs01	MAPPIT	7334	53744	1.5698606608041457
Hvs01	Lit-BM	MAPPIT	2633	54816	0.4039615733747271
Hvs01	Hs01	MAPPIT	3110	5357	0.06079143143699763
Hvs01	Hs01	MAPPIT	56717	100062463	4.568926532240416
Hvs01	RRS	MAPPIT	11905	12007	0.057383618098629276
Hvs01	RRS	MAPPIT	100062278	1942	0.3654799471108206
Hvs01	RRS	MAPPIT	53747	71981	0.0475810935796355
Hvs01	Lit-BM	MAPPIT	70370	70370	-0.08825427259981991
Hvs01	Hs01	MAPPIT	14028	54668	0.36708275147923897
Hvs01	RRS	MAPPIT	753	100001786	-0.717343696240747
Hvs01	RRS	MAPPIT	3976	2030	-0.18240169531222147
Hvs01	Hs01	MAPPIT	11648	4920	0.9644114412080496
Hvs01	RRS	MAPPIT	53312	6481	-0.11452166662120662
Hvs01	Hs01	MAPPIT	9321	100015630	4.360722188383135
Hvs01	Hs01	MAPPIT	7688	100011347	0.13335022217521308
Hvs01	Hs01	MAPPIT	54692	3187	0.29021838457242516
Hvs01	RRS	MAPPIT	100010348	2140	-0.19857631775843895
Hvs01	Lit-BM	MAPPIT	13373	7763	4.971935826162847
Hvs01	Lit-BM	MAPPIT	6003	839	0.4015710902164294
Hvs01	Lit-BM	MAPPIT	2778	3267	1.0835085341917337
Hvs01	Lit-BM	MAPPIT	5029	71311	1.6615697663327103
Hvs01	RRS	MAPPIT	100069000	12417	-0.4052828306744254
Hvs01	Hs01	MAPPIT	9895	6747	4.566612715267287
Hvs01	Hs01	MAPPIT	54736	12438	3.4964774462855135
Hvs01	RRS	MAPPIT	5080	8438	0.2605292245313139
Hvs01	RRS	MAPPIT	9556	56762	-0.07009410736705371
Hvs01	Lit-BM	MAPPIT	14597	14754	-0.020513514821516077
Hvs01	Hs01	MAPPIT	71027	14722	0.9509838542226736
Hvs01	Hs01	MAPPIT	70774	956	0.9915230806819976
Hvs01	RRS	MAPPIT	71100	12691	-0.6437857359724101
Hvs01	RRS	MAPPIT	71329	990	-0.29281708812907564
Hvs01	Hs01	MAPPIT	8472	3931	1.9297092522259747
Hvs01	Hs01	MAPPIT	100066358	1611	-0.2905338197947862
Hvs01	Lit-BM	MAPPIT	1008	100070227	0.1617245203644706
Hvs01	RRS	MAPPIT	100015815	2931	-0.1358752212308934
Hvs01	Hs01	MAPPIT	71628	8141	0.11228658981421746
Hvs01	RRS	MAPPIT	12355	2364	4.2685127807220296
Hvs01	Hs01	MAPPIT	4623	7142	-0.18755521124029018
Hvs01	Lit-BM	MAPPIT	48	11100	1.0292017267824238
Hvs01	Lit-BM	MAPPIT	1689	4956	0.02932986362319522
Hvs01	RRS	MAPPIT	13230	53695	0.03249872831436783
Hvs01	Lit-BM	MAPPIT	11376	100067288	-0.017062123129904277
Hvs01	Hs01	MAPPIT	4067	14708	7.195762317371965
Hvs01	RRS	MAPPIT	5331	55793	0.33708639637859794
Hvs01	RRS	MAPPIT	10043	13500	0.6354178549128331
Hvs01	Lit-BM	MAPPIT	107	14170	0.17667079666980104
Hvs01	RRS	MAPPIT	5373	7240	3.607776106351894
Hvs01	RRS	MAPPIT	54279	8467	0.062213787736780726
Hvs01	Hs01	MAPPIT	100014442	1212	4.224235275765959
Hvs01	RRS	MAPPIT	4139	9862	0.9205553687757809
Hvs01	RRS	MAPPIT	53048	10204	-0.018230773185892377
Hvs01	Hs01	MAPPIT	4787	5894	-0.08985792873620864
Hvs01	RRS	MAPPIT	11942	11914	7.172723427504639
Hvs01	RRS	MAPPIT	100001642	5602	3.2160408509986365
Hvs01	Hs01	MAPPIT	54296	4870	7.807704833576786
Hvs01	RRS	MAPPIT	53622	226	-0.5627157639114294
Hvs01	Lit-BM	MAPPIT	100070020	13956	-0.27473027520207316
Hvs01	Lit-BM	MAPPIT	752	71056	0.20801077995871675
Hvs01	RRS	MAPPIT	9286	9289	-0.2945553255214582
Hvs01	Lit-BM	MAPPIT	13177	6492	-0.3569355703310881
Hvs01	RRS	MAPPIT	278	11513	0.46644160157008735
Hvs01	Lit-BM	MAPPIT	14287	6555	-0.9407923926304746
Hvs01	Hs01	MAPPIT	856	54692	-0.1901054847904492
Hvs01	Hs01	MAPPIT	2786	56684	1.8733181328282387
Hvs01	Hs01	MAPPIT	53235	5053	-0.20677532779325428
Hvs01	Lit-BM	MAPPIT	14543	14543	5.296624348915154
Hvs01	Lit-BM	MAPPIT	915	1045	-0.8859662343490228
Hvs01	Hs01	MAPPIT	14679	55588	-0.6191839533893491
Hvs01	Hs01	MAPPIT	956	4611	1.1360408052402238
Hvs01	Hs01	MAPPIT	12653	2332	-0.2957081028566999
Hvs01	RRS	MAPPIT	100015985	10973	0.5656044013987803
Hvs01	RRS	MAPPIT	40080752	72094	-0.10435988339879294
Hvs01	RRS	MAPPIT	4564	5865	-0.5437114994194628
Hvs01	RRS	MAPPIT	5166	100010416	-0.19286512800877495
Hvs01	Lit-BM	MAPPIT	6912	100009797	3.216290522001191
Hvs01	Hs01	MAPPIT	8072	12573	0.00925727801891758
Hvs01	RRS	MAPPIT	5950	10893	-0.6020542619098972
Hvs01	Lit-BM	MAPPIT	48	7587	-0.5056735061656308
Hvs01	RRS	MAPPIT	100069100	5242	0.06783177110757901
Hvs01	RRS	MAPPIT	9788	14352	-0.6038892972299905
Hvs01	RRS	MAPPIT	14061	13164	1.78187829173746
Hvs01	Hs01	MAPPIT	100067760	100016215	-0.16090595272431257
Hvs01	RRS	MAPPIT	56403	8219	0.7037467267054851
Hvs01	RRS	MAPPIT	4634	10315	0.14810184384111957
Hvs01	RRS	MAPPIT	1089	71912	-0.32257159490606224
Hvs01	Lit-BM	MAPPIT	13442	2403	0.33953121108559464
Hvs01	Hs01	MAPPIT	100015503	4664	0.5773578729837405
Hvs01	Lit-BM	MAPPIT	9628	107	-0.18147953981131865
Hvs01	Hs01	MAPPIT	100002174	52987	0.14908448243916728
Hvs01	Hs01	MAPPIT	56352	100015815	0.187184675182578
Hvs01	Lit-BM	MAPPIT	100011238	1180	0.17271247928455707
Hvs01	Hs01	MAPPIT	11410	7308	5.567068874942197
Hvs01	Hs01	MAPPIT	13662	56299	0.8643574281227365
Hvs01	Hs01	MAPPIT	13662	2544	0.33980366867489437
Hvs01	RRS	MAPPIT	4147	12329	-0.38388015524392793
Hvs01	Lit-BM	MAPPIT	10163	56248	-0.6280575122068819
Hvs01	RRS	MAPPIT	14353	11743	0.11910095927850697
Hvs01	Hs01	MAPPIT	3110	5894	-0.21590061775114583
Hvs01	Lit-BM	MAPPIT	10876	2697	-0.14427539936785838
Hvs01	RRS	MAPPIT	11743	6364	0.37047919927465967
Hvs01	RRS	MAPPIT	53103	226	0.3263752863040724
Hvs01	RRS	MAPPIT	1383	100014447	1.380091862971769
Hvs01	Hs01	MAPPIT	1982	3434	2.464131190123653
Hvs01	Lit-BM	MAPPIT	71133	229	-0.1857821140716621
Hvs01	RRS	MAPPIT	3177	70995	0.05043557442287787
Hvs01	Hs01	MAPPIT	11256	3754	-0.33882709224727114
Hvs01	Hs01	MAPPIT	56717	791	2.581907651674657
Hvs01	RRS	MAPPIT	2119	5477	0.2847917845743869
Hvs01	RRS	MAPPIT	55681	7689	0.14253902915657482
Hvs01	Hs01	MAPPIT	4973	8205	3.3077205978861977
Hvs01	RRS	MAPPIT	12522	9385	0.017707700114265437
Hvs01	Hs01	MAPPIT	56508	5002	3.8607977087526217
Hvs01	RRS	MAPPIT	1484	3712	1.0185674639731286
Hvs01	RRS	MAPPIT	7019	5848	0.15614489076037522
Hvs01	Hs01	MAPPIT	100068264	6806	0.10767199810880272
Hvs01	Hs01	MAPPIT	361	361	0.8388171296186441
Hvs01	Hs01	MAPPIT	100067112	71842	-0.20363595830483106
Hvs01	Hs01	MAPPIT	961	1227	1.5987720961431369
Hvs01	RRS	MAPPIT	9881	6884	-0.7161110633548927
Hvs01	Lit-BM	MAPPIT	70281	9637	0.43531218172110664
Hvs01	Hs01	MAPPIT	55879	11060	1.5304537080915048
Hvs01	RRS	MAPPIT	12387	430	1.6039380140542394
Hvs01	Hs01	MAPPIT	100000407	55633	0.20984289210607568
Hvs01	Lit-BM	MAPPIT	14210	35	-0.21902966262220025
Hvs01	Lit-BM	MAPPIT	4623	53934	0.01729256990835507
Hvs01	RRS	MAPPIT	2379	14114	-0.23238366626236676
Hvs01	Hs01	MAPPIT	56858	8220	0.2687846616031932
Hvs01	RRS	MAPPIT	71593	5273	-0.051650167653265674
Hvs01	Hs01	MAPPIT	11288	100064016	0.7462857357863469
Hvs01	Hs01	MAPPIT	93	71454	0.36175350957601377
Hvs01	RRS	MAPPIT	56174	71113	-0.021609958862452174
Hvs01	RRS	MAPPIT	3043	56012	-0.5883259907023054
Hvs01	RRS	MAPPIT	4075	4750	0.725055018069043
Hvs01	Hs01	MAPPIT	13876	7127	0.6400764436231434
Hvs01	RRS	MAPPIT	4101	11361	2.4050055288554026
Hvs01	Hs01	MAPPIT	13561	13662	3.800147025569779
Hvs01	RRS	MAPPIT	53023	100067220	-0.34698005719904185
Hvs01	Lit-BM	MAPPIT	4115	71566	-0.07478160154096006
Hvs01	Lit-BM	MAPPIT	7684	2483	0.10285925113546525
Hvs01	RRS	MAPPIT	7306	70705	0.2067476853242869
Hvs01	Lit-BM	MAPPIT	54031	8542	0.7242897132108316
Hvs01	RRS	MAPPIT	53185	1844	-0.4087970343287187
Hvs01	Lit-BM	MAPPIT	6221	100061562	-0.026697138355884862
Hvs01	Hs01	MAPPIT	152	9159	-0.0019153978521040398
Hvs01	Hs01	MAPPIT	7959	4787	0.746113424489208
Hvs01	RRS	MAPPIT	682	10163	-0.3996790063561242
Hvs01	RRS	MAPPIT	54835	10609	0.14162415389261507
Hvs01	RRS	MAPPIT	71960	3179	-0.040192618514873615
Hvs01	Hs01	MAPPIT	71027	71408	0.09122644365581756
Hvs01	Hs01	MAPPIT	824	8052	1.6375938962688867
Hvs01	RRS	MAPPIT	293	6534	0.08344922073951885
Hvs01	RRS	MAPPIT	304	3320	0.34317364447837106
Hvs01	Hs01	MAPPIT	100064207	3267	1.7232455398838176
Hvs01	Hs01	MAPPIT	72137	7936	-0.24405288128023322
Hvs01	RRS	MAPPIT	10864	72095	0.5013957048234323
Hvs01	Hs01	MAPPIT	100067219	54840	-0.07793658296792202
Hvs01	Lit-BM	MAPPIT	5109	54902	-0.10168879212198625
Hvs01	Hs01	MAPPIT	6836	10177	5.316749711991239
Hvs01	Hs01	MAPPIT	7917	3339	-0.12994883975607865
Hvs01	Hs01	MAPPIT	4516	14475	5.482794129855007
Hvs01	RRS	MAPPIT	2861	55724	-0.1149376945673202
Hvs01	Lit-BM	MAPPIT	2339	2339	-0.797586800566956
Hvs01	Hs01	MAPPIT	8034	52859	2.002182444941777
Hvs01	RRS	MAPPIT	1008	53017	0.08760710652836257
Hvs01	Lit-BM	MAPPIT	100010599	100010599	-0.09181041521303222
Hvs01	RRS	MAPPIT	53630	431	1.4732173910918558
Hvs01	Hs01	MAPPIT	7188	4586	-0.21280912289092715
Hvs01	Hs01	MAPPIT	1024	12387	0.4127492637699183
Hvs01	Lit-BM	MAPPIT	6885	3428	0.7274306425495085
Hvs01	RRS	MAPPIT	3997	71224	-0.21850567941564217
Hvs01	Hs01	MAPPIT	100015451	55944	0.8577625597365999
Hvs01	RRS	MAPPIT	100068241	100061732	3.022637861933251
Hvs01	Hs01	MAPPIT	54751	11229	3.991832518954926
Hvs01	RRS	MAPPIT	2388	5272	-0.24576882861866278
Hvs01	Hs01	MAPPIT	54855	52720	-0.22397019115563377
Hvs01	Lit-BM	MAPPIT	14894	538	-0.16143293131021064
Hvs01	Lit-BM	MAPPIT	4660	6768	6.920461242674547
Hvs01	Hs01	MAPPIT	72096	8306	0.13595543410724276
Hvs01	RRS	MAPPIT	5342	7407	0.31051555527460944
Hvs01	Lit-BM	MAPPIT	56245	100066551	-0.31688955151433434
Hvs01	Hs01	MAPPIT	56541	11464	-0.2915595517226998
Hvs01	Lit-BM	MAPPIT	8127	113	1.7210269853933
Hvs01	Lit-BM	MAPPIT	56353	56353	-0.4166554680068767
Hvs01	Hs01	MAPPIT	100016009	120	0.049607705607023524
Hvs01	RRS	MAPPIT	6625	5382	-0.4156108921871384
Hvs01	RRS	MAPPIT	10119	54833	0.05023276252409278
Hvs01	Hs01	MAPPIT	100015180	1190	1.6316086286196596
Hvs01	Hs01	MAPPIT	56541	56809	0.5358364904993367
Hvs01	Lit-BM	MAPPIT	3625	13547	-0.09934407062124086
Hvs01	RRS	MAPPIT	71337	5477	-0.0839303408937213
Hvs01	Lit-BM	MAPPIT	56919	10280	2.1203580556140236
Hvs01	Lit-BM	MAPPIT	3777	1341	-0.3340473876991059
Hvs01	Lit-BM	MAPPIT	3117	53021	8.301275654621882
Hvs01	Hs01	MAPPIT	100064149	13791	4.9077887962183215
Hvs01	Lit-BM	MAPPIT	7587	52987	-0.48112668973210776
Hvs01	Lit-BM	MAPPIT	732	7108	4.3741771601620485
Hvs01	RRS	MAPPIT	71669	3714	-0.4142790751367346
Hvs01	RRS	MAPPIT	10779	9155	-0.023348168014938248
Hvs01	RRS	MAPPIT	3155	70672	-0.008512973827061782
Hvs01	RRS	MAPPIT	7637	7732	0.6685060678822041
Hvs01	RRS	MAPPIT	100062443	12068	1.1624015185530376
Hvs01	Hs01	MAPPIT	10320	9305	-0.02018811282262451
Hvs01	RRS	MAPPIT	54237	55699	0.198643323863026
Hvs01	RRS	MAPPIT	13647	275	1.622014513557694
Hvs01	Hs01	MAPPIT	56141	1427	-0.2009749243599421
Hvs01	Hs01	MAPPIT	10705	12334	-0.5985744198328338
Hvs01	Lit-BM	MAPPIT	100070020	2738	0.4337728076019909
Hvs01	Hs01	MAPPIT	54990	279	-0.4575538246438731
Hvs01	Hs01	MAPPIT	820	14218	0.2002341788270513
Hvs01	Hs01	MAPPIT	12339	100069938	0.3618748944163904
Hvs01	RRS	MAPPIT	5868	3203	1.3143025171677745
Hvs01	Hs01	MAPPIT	14656	12385	-0.36826428509205594
Hvs01	Hs01	MAPPIT	100069986	71379	0.37896945623559203
Hvs01	Lit-BM	MAPPIT	4469	100008432	0.9095198896521138
Hvs01	RRS	MAPPIT	9527	10882	0.14844786422882317
Hvs01	Lit-BM	MAPPIT	7959	9477	5.811437661064891
Hvs01	RRS	MAPPIT	40080743	2842	0.36499671251143084
Hvs01	Hs01	MAPPIT	100069008	2261	-0.3144630638158784
Hvs01	RRS	MAPPIT	5894	6403	-0.10547776837987251
Hvs01	RRS	MAPPIT	3651	2860	0.4164869950844383
Hvs01	Lit-BM	MAPPIT	9587	3902	-0.12889232869738668
Hvs01	Hs01	MAPPIT	100066360	72017	5.319667957417924
Hvs01	Hs01	MAPPIT	1596	10280	-0.303508964488684
Hvs01	Hs01	MAPPIT	6901	100070235	2.360353184662404
Hvs01	RRS	MAPPIT	4961	2350	-0.06805898646003891
Hvs01	Hs01	MAPPIT	3392	55664	-0.033910447446632394
Hvs01	RRS	MAPPIT	11152	100011508	-0.36773107899486157
Hvs01	RRS	MAPPIT	100068164	2959	0.9045469677074086
Hvs01	Lit-BM	MAPPIT	7938	6970	-0.2192167986213284
Hvs01	RRS	MAPPIT	11819	3005	2.5832541980559816
Hvs01	Hs01	MAPPIT	100066360	1724	0.20504696541802667
Hvs01	RRS	MAPPIT	4660	9577	0.3909115675627101
Hvs01	Lit-BM	MAPPIT	7547	2427	0.0005118091445949198
Hvs01	RRS	MAPPIT	100068173	5352	-0.3516591927265397
Hvs01	RRS	MAPPIT	8406	100002382	-0.0015456959192866014
Hvs01	Lit-BM	MAPPIT	4662	611	-0.07619533163078504
Hvs01	Lit-BM	MAPPIT	9535	120	-0.032496463166607516
Hvs01	RRS	MAPPIT	53120	100016209	-0.11060660076968755
Hvs01	Hs01	MAPPIT	100015303	1868	0.403438304479306
Hvs01	RRS	MAPPIT	717	56589	-0.0028561565016757195
Hvs01	Hs01	MAPPIT	1909	2078	0.03796002482190084
Hvs01	Lit-BM	MAPPIT	2660	71732	-0.32956210055837215
Hvs01	RRS	MAPPIT	6323	8314	0.23223827616133022
Hvs01	Lit-BM	MAPPIT	3120	5998	-0.15152032631906007
Hvs01	RRS	MAPPIT	5603	10219	-0.37184252342845797
Hvs01	Lit-BM	MAPPIT	2709	11903	-0.40696283952116413
Hvs01	Hs01	MAPPIT	56141	53860	-0.09232544611987474
Hvs01	Lit-BM	MAPPIT	3154	71517	-0.025826364508811102
Hvs01	Hs01	MAPPIT	100014855	53991	6.359534980680655
Hvs01	RRS	MAPPIT	239	8153	-0.03352975595432033
Hvs01	Lit-BM	MAPPIT	71003	10493	1.0653234079966474
Hvs01	Hs01	MAPPIT	13600	2077	0.9839145727797759
Hvs01	Hs01	MAPPIT	12137	13918	1.8525106504437674
Hvs01	Hs01	MAPPIT	4361	12123	1.4787525884255908
Hvs01	RRS	MAPPIT	12286	56328	-0.024539592431300876
Hvs01	RRS	MAPPIT	70596	2758	-0.3647111063043768
Hvs01	Hs01	MAPPIT	54354	56924	3.6193195360741863
Hvs01	Lit-BM	MAPPIT	3782	100068511	0.38664043588277974
Hvs01	RRS	MAPPIT	13791	876	0.19757786163050509
Hvs01	RRS	MAPPIT	14057	2805	-0.3227311636491098
Hvs01	RRS	MAPPIT	3283	70786	0.2273316293085572
Hvs01	Lit-BM	MAPPIT	5638	4489	2.555694198748057
Hvs01	RRS	MAPPIT	13049	7937	-0.24790015054896294
Hvs01	RRS	MAPPIT	100062664	71814	-0.3571585893414352
Hvs01	Lit-BM	MAPPIT	7959	70300	0.2611287867852489
Hvs01	RRS	MAPPIT	975	6312	0.8074640078547495
Hvs01	RRS	MAPPIT	54895	9640	-0.6962490883797288
Hvs01	RRS	MAPPIT	5920	100061564	-0.22457405022249222
Hvs01	Hs01	MAPPIT	2922	70810	0.13494980600840123
Hvs01	RRS	MAPPIT	52634	6920	2.9193748676218187
Hvs01	Lit-BM	MAPPIT	9794	12070	-0.5938228329095259
Hvs01	RRS	MAPPIT	56639	56003	1.9828198205566827
Hvs01	RRS	MAPPIT	11158	4627	-0.25851006529355464
Hvs01	Hs01	MAPPIT	100066360	52678	1.1678536224094305
Hvs01	RRS	MAPPIT	7208	78	1.456091447737877
Hvs01	Hs01	MAPPIT	56090	72096	0.09380931011178306
Hvs01	RRS	MAPPIT	11251	1697	-0.7511827246449129
Hvs01	Hs01	MAPPIT	71027	5285	-0.346849875995532
Hvs01	Lit-BM	MAPPIT	6449	6003	3.2251961247738605
Hvs01	Hs01	MAPPIT	1108	1863	2.6958325296023857
Hvs01	Hs01	MAPPIT	2427	8533	0.1476810132319525
Hvs01	Hs01	MAPPIT	3053	100015815	0.14386297614554253
Hvs01	RRS	MAPPIT	4109	53278	-0.32131237516497946
Hvs01	Hs01	MAPPIT	55625	3567	0.3063236561594594
Hvs01	RRS	MAPPIT	55560	53160	0.13793163309526377
Hvs01	Hs01	MAPPIT	5431	54957	0.3364651612443229
Hvs01	Hs01	MAPPIT	100002053	56513	-0.2341738336726575
Hvs01	Hs01	MAPPIT	4211	657	7.960626643195737
Hvs01	RRS	MAPPIT	11557	8665	0.6526990609398806
Hvs01	Hs01	MAPPIT	100064207	11746	4.5099475035154475
Hvs01	RRS	MAPPIT	100066377	4808	0.32795941919733756
Hvs01	Hs01	MAPPIT	56513	13800	-0.05379331091917242
Hvs01	Hs01	MAPPIT	3699	6131	8.393246523188374
Hvs01	RRS	MAPPIT	100066377	70179	0.005415044154085969
Hvs01	Hs01	MAPPIT	10460	71052	0.3568165583220161
Hvs01	RRS	MAPPIT	8906	5613	0.3335757129554226
Hvs01	RRS	MAPPIT	56165	11999	0.4074265646551076
Hvs01	RRS	MAPPIT	70883	100069234	-0.10755556525737611
Hvs01	Hs01	MAPPIT	784	6195	-0.3628866834521012
Hvs01	Hs01	MAPPIT	2098	5002	1.1847650502390175
Hvs01	RRS	MAPPIT	3757	100002622	1.4839741694306703
Hvs01	Hs01	MAPPIT	12230	100011508	4.313973269844637
Hvs01	RRS	MAPPIT	3180	9318	0.16837321062941396
Hvs01	RRS	MAPPIT	12385	280	0.8192388804177151
Hvs01	Lit-BM	MAPPIT	70922	12346	0.2945793818172785
Hvs01	RRS	MAPPIT	72111	54446	-0.4505411073633436
Hvs01	RRS	MAPPIT	5196	290	-0.026440950538153127
Hvs01	RRS	MAPPIT	12322	4427	-0.18589255998192789
Hvs01	Hs01	MAPPIT	3818	6467	7.401638227209971
Hvs01	RRS	MAPPIT	14783	5014	0.2110433862716221
Hvs01	Hs01	MAPPIT	100014757	71402	0.33420846991002157
Hvs01	Hs01	MAPPIT	7876	100064145	-0.2601330546688765
Hvs01	RRS	MAPPIT	5888	7903	0.22703515880228478
Hvs01	RRS	MAPPIT	71833	100016017	-0.4066475911922061
Hvs01	RRS	MAPPIT	54828	7976	-0.5409253556628731
Hvs01	RRS	MAPPIT	100066377	71888	0.4884735035771727
Hvs01	Lit-BM	MAPPIT	966	6512	2.5856387709714563
Hvs01	RRS	MAPPIT	976	5848	0.13792315621165402
Hvs01	Hs01	MAPPIT	56508	8065	1.3110800609566722
Hvs01	Hs01	MAPPIT	14973	54668	-0.4147381324558774
Hvs01	Lit-BM	MAPPIT	1058	53922	2.800308534742716
Hvs01	Hs01	MAPPIT	7171	1668	2.8752363470992606
Hvs01	Lit-BM	MAPPIT	56155	15065	2.7789323344211656
Hvs01	RRS	MAPPIT	9750	100002501	1.1069807093167239
Hvs01	RRS	MAPPIT	52661	100068937	-0.00719388206302855
Hvs01	Lit-BM	MAPPIT	12346	9924	-0.23429486902423446
Hvs01	RRS	MAPPIT	56128	100009142	0.21807007435212178
Hvs01	Lit-BM	MAPPIT	11706	3510	0.6525619626336061
Hvs01	RRS	MAPPIT	5319	5420	0.1514158610933552
Hvs01	Hs01	MAPPIT	10821	573	1.748119810127188
Hvs01	Hs01	MAPPIT	6119	100067755	-0.12266664611774501
Hvs01	Hs01	MAPPIT	11060	10081	-0.1598395925220934
Hvs01	RRS	MAPPIT	56673	56411	-0.21179983184225895
Hvs01	RRS	MAPPIT	1836	10698	0.2658267813864634
Hvs01	Hs01	MAPPIT	13662	100064145	6.083961509704628
Hvs01	RRS	MAPPIT	8647	100067288	3.415803199987144
Hvs01	Hs01	MAPPIT	5892	154	0.3913175202901024
Hvs01	Hs01	MAPPIT	1260	100016009	0.5931659374054983
Hvs01	RRS	MAPPIT	53326	4163	0.03160135918188444
Hvs01	RRS	MAPPIT	7682	1873	0.602399200397042
Hvs01	RRS	MAPPIT	10298	10633	0.31725922346953683
Hvs01	Lit-BM	MAPPIT	1904	5652	-0.45109586869465734
Hvs01	RRS	MAPPIT	1356	55787	0.2903987640092921
Hvs01	Lit-BM	MAPPIT	5109	4887	-0.294369577422076
Hvs01	Hs01	MAPPIT	7677	56513	0.4733951336068356
