ensembl_gene_id_a	ensembl_gene_id_b	n_publications	n_methods	n_evidences
ENSG00000054356	ENSG00000160460	1	2	2
ENSG00000072201	ENSG00000132376	1	2	2
ENSG00000109756	ENSG00000160271	1	2	2
ENSG00000138674	ENSG00000249915	2	2	2
ENSG00000064989	ENSG00000110680	3	3	3
ENSG00000039068	ENSG00000171403	1	2	2
ENSG00000064989	ENSG00000131477	1	5	5
ENSG00000145675	ENSG00000169047	22	15	25
ENSG00000140443	ENSG00000169047	4	2	4
ENSG00000169047	ENSG00000171105	7	5	8
ENSG00000070756	ENSG00000078687	7	7	11
ENSG00000103549	ENSG00000134371	1	2	2
ENSG00000112964	ENSG00000259384	6	4	7
ENSG00000112964	ENSG00000120833	4	3	4
ENSG00000092847	ENSG00000123908	3	3	4
ENSG00000108848	ENSG00000205937	2	2	2
ENSG00000105647	ENSG00000157404	3	3	3
ENSG00000169083	ENSG00000169083	9	4	9
ENSG00000117602	ENSG00000129991	1	2	2
ENSG00000171867	ENSG00000184060	1	2	2
ENSG00000116030	ENSG00000142230	2	2	2
ENSG00000184486	ENSG00000184486	1	2	2
ENSG00000119599	ENSG00000167986	3	2	3
ENSG00000080824	ENSG00000169083	11	4	11
ENSG00000010270	ENSG00000101558	1	2	2
ENSG00000139687	ENSG00000169083	3	3	4
ENSG00000148180	ENSG00000169083	3	3	5
ENSG00000112592	ENSG00000184486	1	2	2
ENSG00000102103	ENSG00000184486	1	2	2
ENSG00000069329	ENSG00000172661	1	2	2
ENSG00000111640	ENSG00000169083	1	2	2
ENSG00000119321	ENSG00000172661	1	2	2
ENSG00000124762	ENSG00000148337	1	2	2
ENSG00000157404	ENSG00000170677	2	4	4
ENSG00000083799	ENSG00000183763	1	2	2
ENSG00000157404	ENSG00000185338	1	2	2
ENSG00000178562	ENSG00000276023	1	2	2
ENSG00000100351	ENSG00000178562	1	3	3
ENSG00000134371	ENSG00000155827	2	2	3
ENSG00000116514	ENSG00000137707	1	2	2
ENSG00000107186	ENSG00000157404	1	2	2
ENSG00000151849	ENSG00000159023	1	2	2
ENSG00000142224	ENSG00000174564	1	2	2
ENSG00000102001	ENSG00000175544	2	3	3
ENSG00000162891	ENSG00000174564	1	2	2
ENSG00000154997	ENSG00000184640	1	2	2
ENSG00000147010	ENSG00000184640	1	2	2
ENSG00000145912	ENSG00000171867	1	2	2
ENSG00000089250	ENSG00000198929	1	2	2
ENSG00000110330	ENSG00000127191	29	7	33
ENSG00000113013	ENSG00000173960	1	2	2
ENSG00000137055	ENSG00000150991	1	2	2
ENSG00000082701	ENSG00000165879	4	3	4
ENSG00000063978	ENSG00000177889	2	3	3
ENSG00000086200	ENSG00000170035	1	2	2
ENSG00000058091	ENSG00000134308	1	2	2
ENSG00000086200	ENSG00000132341	2	2	3
ENSG00000063978	ENSG00000188612	12	5	15
ENSG00000086200	ENSG00000170142	2	2	3
ENSG00000100628	ENSG00000154582	4	2	4
ENSG00000117155	ENSG00000130396	1	2	2
ENSG00000100030	ENSG00000123329	1	3	3
ENSG00000063978	ENSG00000063978	6	5	10
ENSG00000130816	ENSG00000159216	1	2	2
ENSG00000117155	ENSG00000241476	1	2	2
ENSG00000117155	ENSG00000268447	1	2	2
ENSG00000137693	ENSG00000159216	4	4	5
ENSG00000083799	ENSG00000123240	2	3	3
ENSG00000063978	ENSG00000116030	5	3	5
ENSG00000112062	ENSG00000123329	1	3	3
ENSG00000137055	ENSG00000165280	1	2	2
ENSG00000132670	ENSG00000132670	1	2	2
ENSG00000063978	ENSG00000140464	9	5	10
ENSG00000011198	ENSG00000177666	2	3	4
ENSG00000105221	ENSG00000157500	2	3	3
ENSG00000107862	ENSG00000177666	1	2	2
ENSG00000160207	ENSG00000160207	1	2	2
ENSG00000117748	ENSG00000168610	1	2	2
ENSG00000100354	ENSG00000123908	7	7	13
ENSG00000092847	ENSG00000100354	5	3	6
ENSG00000151914	ENSG00000157500	1	2	2
ENSG00000077522	ENSG00000157500	1	2	2
ENSG00000168036	ENSG00000169567	2	2	3
ENSG00000157500	ENSG00000187323	1	2	2
ENSG00000169567	ENSG00000187098	1	2	2
ENSG00000171345	ENSG00000198947	1	2	2
ENSG00000142627	ENSG00000145675	1	2	2
ENSG00000142627	ENSG00000169242	3	3	4
ENSG00000124422	ENSG00000159200	1	2	2
ENSG00000168610	ENSG00000185591	4	4	6
ENSG00000142627	ENSG00000142627	2	2	2
ENSG00000104381	ENSG00000196230	1	2	2
ENSG00000103051	ENSG00000103051	1	2	2
ENSG00000087088	ENSG00000151729	1	2	2
ENSG00000067560	ENSG00000067900	5	4	7
ENSG00000015475	ENSG00000087088	3	4	4
ENSG00000087088	ENSG00000087088	16	12	22
ENSG00000009694	ENSG00000095637	1	2	2
ENSG00000106144	ENSG00000106144	3	4	4
ENSG00000065675	ENSG00000134308	1	2	2
ENSG00000157500	ENSG00000159346	2	3	3
ENSG00000072401	ENSG00000110330	9	4	11
ENSG00000100749	ENSG00000121058	2	7	7
ENSG00000010810	ENSG00000065675	1	5	5
ENSG00000157500	ENSG00000157500	2	3	4
ENSG00000109332	ENSG00000110330	2	2	2
ENSG00000012048	ENSG00000164053	2	3	3
ENSG00000065675	ENSG00000108010	1	3	3
ENSG00000119048	ENSG00000150991	3	2	3
ENSG00000110330	ENSG00000131508	4	2	4
ENSG00000110330	ENSG00000132906	7	6	8
ENSG00000106799	ENSG00000119699	2	5	5
ENSG00000106799	ENSG00000120885	1	2	2
ENSG00000087088	ENSG00000171791	20	7	20
ENSG00000006831	ENSG00000157500	1	2	2
ENSG00000110693	ENSG00000153827	1	3	3
ENSG00000187555	ENSG00000198625	3	4	6
ENSG00000141510	ENSG00000167967	3	3	4
ENSG00000145734	ENSG00000169155	1	2	2
ENSG00000111057	ENSG00000134308	3	2	3
ENSG00000181804	ENSG00000186908	1	2	2
ENSG00000168610	ENSG00000274211	1	2	2
ENSG00000087088	ENSG00000153094	7	5	9
ENSG00000110330	ENSG00000166598	2	2	4
ENSG00000100324	ENSG00000135341	25	7	29
ENSG00000054654	ENSG00000157500	1	2	2
ENSG00000111679	ENSG00000243772	4	4	6
ENSG00000175387	ENSG00000175387	3	3	3
ENSG00000169398	ENSG00000187323	2	3	3
ENSG00000106100	ENSG00000150991	1	2	2
ENSG00000141985	ENSG00000170248	3	2	3
ENSG00000112038	ENSG00000181788	1	2	2
ENSG00000012048	ENSG00000123268	1	3	3
ENSG00000106976	ENSG00000141985	2	2	2
ENSG00000131759	ENSG00000140396	4	2	4
ENSG00000140396	ENSG00000169083	8	6	8
ENSG00000112038	ENSG00000187513	1	3	3
ENSG00000113580	ENSG00000140396	4	4	5
ENSG00000140396	ENSG00000151090	2	2	2
ENSG00000091831	ENSG00000140396	17	5	19
ENSG00000140396	ENSG00000143847	1	2	2
ENSG00000012048	ENSG00000171223	3	4	5
ENSG00000126458	ENSG00000132155	2	2	2
ENSG00000087470	ENSG00000177427	2	3	3
ENSG00000082258	ENSG00000186834	2	2	2
ENSG00000129315	ENSG00000186834	11	7	15
ENSG00000121101	ENSG00000138180	1	2	2
ENSG00000012048	ENSG00000130522	1	3	3
ENSG00000090432	ENSG00000170035	2	2	2
ENSG00000141985	ENSG00000147010	1	3	3
ENSG00000111424	ENSG00000140396	5	2	5
ENSG00000126581	ENSG00000126581	5	4	6
ENSG00000089169	ENSG00000105649	2	2	2
ENSG00000067560	ENSG00000142675	2	4	4
ENSG00000141985	ENSG00000141985	3	2	3
ENSG00000072518	ENSG00000158828	1	3	3
ENSG00000126581	ENSG00000171552	8	5	10
ENSG00000140396	ENSG00000240065	1	2	2
ENSG00000140396	ENSG00000143437	1	2	2
ENSG00000140396	ENSG00000186350	5	3	6
ENSG00000074266	ENSG00000158828	1	3	3
ENSG00000158828	ENSG00000185345	15	6	18
ENSG00000139083	ENSG00000151702	1	2	2
ENSG00000026950	ENSG00000118898	1	4	4
ENSG00000026950	ENSG00000160182	1	3	3
ENSG00000012048	ENSG00000070756	1	2	2
ENSG00000176194	ENSG00000187288	1	2	2
ENSG00000091831	ENSG00000133895	1	2	2
ENSG00000171720	ENSG00000180530	2	3	3
ENSG00000157150	ENSG00000196611	1	2	2
ENSG00000173545	ENSG00000173545	1	2	2
ENSG00000091831	ENSG00000180530	8	5	9
ENSG00000113580	ENSG00000180530	5	3	6
ENSG00000087245	ENSG00000157150	3	3	4
ENSG00000116161	ENSG00000196470	7	6	11
ENSG00000050748	ENSG00000095015	2	2	2
ENSG00000100603	ENSG00000166949	2	3	3
ENSG00000091831	ENSG00000171148	3	3	4
ENSG00000033800	ENSG00000091831	2	2	2
ENSG00000131759	ENSG00000180530	6	3	6
ENSG00000091831	ENSG00000116752	1	2	2
ENSG00000055130	ENSG00000100387	42	11	50
ENSG00000091831	ENSG00000141027	5	3	6
ENSG00000149968	ENSG00000157150	1	2	2
ENSG00000157150	ENSG00000157227	1	2	2
ENSG00000069869	ENSG00000126581	2	4	4
ENSG00000123933	ENSG00000125952	5	3	5
ENSG00000108518	ENSG00000125753	1	2	2
ENSG00000057252	ENSG00000120942	1	2	2
ENSG00000113161	ENSG00000120942	1	2	2
ENSG00000090659	ENSG00000090659	2	2	2
ENSG00000164270	ENSG00000164270	1	2	2
ENSG00000070087	ENSG00000125753	2	3	3
ENSG00000012048	ENSG00000171791	1	3	3
ENSG00000012048	ENSG00000169083	2	2	3
ENSG00000146007	ENSG00000197386	1	2	2
ENSG00000012048	ENSG00000136997	5	4	9
ENSG00000012048	ENSG00000097007	2	4	4
ENSG00000126581	ENSG00000171791	27	6	31
ENSG00000147403	ENSG00000176105	2	3	3
ENSG00000141027	ENSG00000144852	1	2	2
ENSG00000100603	ENSG00000168214	2	2	3
ENSG00000092969	ENSG00000142192	2	4	4
ENSG00000198934	ENSG00000198934	1	2	2
ENSG00000132170	ENSG00000140396	3	2	3
ENSG00000089169	ENSG00000147044	1	3	3
ENSG00000172493	ENSG00000181788	1	3	3
ENSG00000115221	ENSG00000115641	1	2	2
ENSG00000129315	ENSG00000172493	4	4	5
ENSG00000100393	ENSG00000140396	3	3	3
ENSG00000147044	ENSG00000167971	1	3	3
ENSG00000181788	ENSG00000196470	2	2	3
ENSG00000131773	ENSG00000196470	2	2	3
ENSG00000173406	ENSG00000196470	1	2	2
ENSG00000141480	ENSG00000150991	2	2	2
ENSG00000115641	ENSG00000118260	1	2	2
ENSG00000104903	ENSG00000109320	1	2	2
ENSG00000172046	ENSG00000196470	3	4	5
ENSG00000115641	ENSG00000169083	1	3	3
ENSG00000140396	ENSG00000186951	2	2	2
ENSG00000002016	ENSG00000117748	4	4	4
ENSG00000147044	ENSG00000184205	1	2	2
ENSG00000104863	ENSG00000168135	1	2	2
ENSG00000135506	ENSG00000164935	1	2	2
ENSG00000033800	ENSG00000196470	1	2	2
ENSG00000126934	ENSG00000141068	2	2	2
ENSG00000141480	ENSG00000169252	4	4	5
ENSG00000115461	ENSG00000115641	1	2	2
ENSG00000115641	ENSG00000137331	1	2	2
ENSG00000175938	ENSG00000276045	2	2	2
ENSG00000002016	ENSG00000002016	6	6	8
ENSG00000109320	ENSG00000136810	2	2	2
ENSG00000012048	ENSG00000115641	4	5	8
ENSG00000132170	ENSG00000173039	5	4	6
ENSG00000110107	ENSG00000182473	1	3	3
ENSG00000100335	ENSG00000100335	1	2	2
ENSG00000087470	ENSG00000168958	2	2	2
ENSG00000119729	ENSG00000182473	1	2	2
ENSG00000158195	ENSG00000186908	1	2	2
ENSG00000197111	ENSG00000197111	2	2	3
ENSG00000100030	ENSG00000115641	1	2	2
ENSG00000121481	ENSG00000141570	6	5	6
ENSG00000055130	ENSG00000130725	7	5	10
ENSG00000005884	ENSG00000115641	1	2	2
ENSG00000115641	ENSG00000168036	1	2	2
ENSG00000112038	ENSG00000196470	1	3	3
ENSG00000143977	ENSG00000182004	2	3	3
ENSG00000143977	ENSG00000147526	2	4	6
ENSG00000141480	ENSG00000141480	2	2	2
ENSG00000111424	ENSG00000111424	3	2	3
ENSG00000105619	ENSG00000145088	1	2	2
ENSG00000100097	ENSG00000179409	1	2	2
ENSG00000012048	ENSG00000012048	13	6	14
ENSG00000122705	ENSG00000130643	1	3	3
ENSG00000196470	ENSG00000196470	8	6	9
ENSG00000173039	ENSG00000173039	7	4	7
ENSG00000116161	ENSG00000116161	2	2	2
ENSG00000140396	ENSG00000185247	2	3	3
ENSG00000107282	ENSG00000173992	1	2	2
ENSG00000107282	ENSG00000175582	1	3	3
ENSG00000110777	ENSG00000196470	2	2	4
ENSG00000168959	ENSG00000196470	1	2	2
ENSG00000107447	ENSG00000166016	1	2	2
ENSG00000072401	ENSG00000196470	5	3	5
ENSG00000172493	ENSG00000196470	1	3	3
ENSG00000092208	ENSG00000143977	2	3	3
ENSG00000100883	ENSG00000100883	1	2	2
ENSG00000112033	ENSG00000140396	2	2	2
ENSG00000115641	ENSG00000150093	1	2	2
ENSG00000103275	ENSG00000196470	2	1	2
ENSG00000008710	ENSG00000196470	1	2	2
ENSG00000061938	ENSG00000196470	2	2	3
ENSG00000085978	ENSG00000177169	2	2	2
ENSG00000155090	ENSG00000196470	2	3	3
ENSG00000115641	ENSG00000160255	1	2	2
ENSG00000113575	ENSG00000173039	1	3	3
ENSG00000065054	ENSG00000196470	1	2	2
ENSG00000085978	ENSG00000175224	2	2	2
ENSG00000136931	ENSG00000161914	1	2	2
ENSG00000012048	ENSG00000187741	2	4	4
ENSG00000091831	ENSG00000091831	9	6	10
ENSG00000111786	ENSG00000130956	1	2	2
ENSG00000130956	ENSG00000170004	3	3	4
ENSG00000108561	ENSG00000130956	2	1	2
ENSG00000065978	ENSG00000130956	2	1	2
ENSG00000084676	ENSG00000112033	5	3	5
ENSG00000084676	ENSG00000186951	5	4	5
ENSG00000141510	ENSG00000196154	5	7	7
ENSG00000106399	ENSG00000117748	14	9	16
ENSG00000130956	ENSG00000204628	2	2	3
ENSG00000103266	ENSG00000175029	1	2	2
ENSG00000025434	ENSG00000084676	3	3	4
ENSG00000103266	ENSG00000170606	31	5	34
ENSG00000130956	ENSG00000135316	1	3	3
ENSG00000084676	ENSG00000164749	2	1	2
ENSG00000084676	ENSG00000198646	3	3	4
ENSG00000106399	ENSG00000132383	14	11	15
ENSG00000084676	ENSG00000103671	1	2	2
ENSG00000179262	ENSG00000265491	1	2	2
ENSG00000090621	ENSG00000135250	1	3	3
ENSG00000084676	ENSG00000166888	6	4	8
ENSG00000084676	ENSG00000132170	16	5	17
ENSG00000100603	ENSG00000198681	1	2	2
ENSG00000103266	ENSG00000124813	1	2	2
ENSG00000128272	ENSG00000129521	1	2	2
ENSG00000103266	ENSG00000165490	1	2	2
ENSG00000103266	ENSG00000167654	1	4	4
ENSG00000103266	ENSG00000160714	1	3	3
ENSG00000137309	ENSG00000197451	1	2	2
ENSG00000103266	ENSG00000188906	3	2	3
ENSG00000069667	ENSG00000084676	3	2	3
ENSG00000084676	ENSG00000106546	2	2	3
ENSG00000103266	ENSG00000170365	3	5	7
ENSG00000170832	ENSG00000186908	1	2	2
ENSG00000084676	ENSG00000084676	2	3	3
ENSG00000206172	ENSG00000244734	11	3	11
ENSG00000146072	ENSG00000165671	1	2	2
ENSG00000165671	ENSG00000274618	3	2	3
ENSG00000165671	ENSG00000197238	3	2	3
ENSG00000165671	ENSG00000197837	3	2	3
ENSG00000158406	ENSG00000165671	3	2	3
ENSG00000165671	ENSG00000278705	3	2	3
ENSG00000165671	ENSG00000197061	3	2	3
ENSG00000103266	ENSG00000169083	5	4	7
ENSG00000132639	ENSG00000277363	1	2	2
ENSG00000111701	ENSG00000135316	1	2	2
ENSG00000165671	ENSG00000270882	3	2	3
ENSG00000165671	ENSG00000273542	3	2	3
ENSG00000165671	ENSG00000277157	3	2	3
ENSG00000165671	ENSG00000276966	3	2	3
ENSG00000165671	ENSG00000276180	3	2	3
ENSG00000165671	ENSG00000278637	3	2	3
ENSG00000165671	ENSG00000275126	3	2	3
ENSG00000096384	ENSG00000103266	3	3	4
ENSG00000165671	ENSG00000270276	3	2	3
ENSG00000111701	ENSG00000156735	1	2	2
ENSG00000091831	ENSG00000105879	1	2	2
ENSG00000181019	ENSG00000181019	2	3	4
ENSG00000188536	ENSG00000244734	11	3	11
ENSG00000165671	ENSG00000169083	2	2	3
ENSG00000103266	ENSG00000132002	1	2	2
ENSG00000109321	ENSG00000196154	1	2	2
ENSG00000109906	ENSG00000167634	1	2	2
ENSG00000112658	ENSG00000125651	2	4	4
ENSG00000125651	ENSG00000188342	2	2	2
ENSG00000036257	ENSG00000178502	2	2	2
ENSG00000103266	ENSG00000109971	21	8	29
ENSG00000105373	ENSG00000186575	1	2	2
ENSG00000039068	ENSG00000105879	6	3	7
ENSG00000179950	ENSG00000196470	2	1	2
ENSG00000132170	ENSG00000180530	2	2	2
ENSG00000084463	ENSG00000102103	4	5	6
ENSG00000007944	ENSG00000072401	2	2	3
ENSG00000085377	ENSG00000111640	1	4	4
ENSG00000117360	ENSG00000136875	3	2	3
ENSG00000067560	ENSG00000095015	3	2	4
ENSG00000080824	ENSG00000113580	15	7	19
ENSG00000117360	ENSG00000175467	2	2	3
ENSG00000080824	ENSG00000141736	14	5	14
ENSG00000102145	ENSG00000151702	3	2	4
ENSG00000131759	ENSG00000131910	2	2	3
ENSG00000126581	ENSG00000181404	2	3	4
ENSG00000084676	ENSG00000280789	1	4	4
ENSG00000116996	ENSG00000116996	1	3	3
ENSG00000163535	ENSG00000164109	1	4	4
ENSG00000131910	ENSG00000196482	3	3	4
ENSG00000115738	ENSG00000131910	1	2	2
ENSG00000080824	ENSG00000136628	1	3	3
ENSG00000080824	ENSG00000080824	6	6	6
ENSG00000107745	ENSG00000107745	1	2	2
ENSG00000117360	ENSG00000117360	2	2	3
ENSG00000025434	ENSG00000131910	1	2	2
ENSG00000131910	ENSG00000169083	1	2	2
ENSG00000091831	ENSG00000131910	2	2	3
ENSG00000117682	ENSG00000119655	1	3	3
ENSG00000119318	ENSG00000151092	2	2	2
ENSG00000152219	ENSG00000179674	1	2	2
ENSG00000122952	ENSG00000126581	3	4	4
ENSG00000012048	ENSG00000156273	8	5	9
ENSG00000080824	ENSG00000104969	2	2	2
ENSG00000012048	ENSG00000101182	1	3	3
ENSG00000075711	ENSG00000152207	2	2	2
ENSG00000130382	ENSG00000141570	3	2	4
ENSG00000141570	ENSG00000204227	4	5	5
ENSG00000080824	ENSG00000100591	11	4	12
ENSG00000080824	ENSG00000119715	2	2	3
ENSG00000148291	ENSG00000171867	1	2	2
ENSG00000116833	ENSG00000131910	7	3	8
ENSG00000049167	ENSG00000225830	7	4	9
ENSG00000131910	ENSG00000144852	1	2	2
ENSG00000141510	ENSG00000143799	5	4	8
ENSG00000007944	ENSG00000118680	1	2	2
ENSG00000143799	ENSG00000143799	12	4	14
ENSG00000167325	ENSG00000171848	5	5	5
ENSG00000149948	ENSG00000170515	1	2	2
ENSG00000131910	ENSG00000162992	1	2	2
ENSG00000084676	ENSG00000126351	5	3	5
ENSG00000084676	ENSG00000151090	6	2	6
ENSG00000084676	ENSG00000111424	9	2	10
ENSG00000084676	ENSG00000173153	2	1	2
ENSG00000084676	ENSG00000112658	1	2	2
ENSG00000006062	ENSG00000213341	13	9	15
ENSG00000164342	ENSG00000164342	2	3	3
ENSG00000084463	ENSG00000169217	1	2	2
ENSG00000108819	ENSG00000149295	2	2	3
ENSG00000082701	ENSG00000104205	2	2	3
ENSG00000100603	ENSG00000148400	3	3	5
ENSG00000113558	ENSG00000134452	4	4	5
ENSG00000069399	ENSG00000084676	1	2	2
ENSG00000084676	ENSG00000143437	1	2	2
ENSG00000084676	ENSG00000240065	1	3	3
ENSG00000127318	ENSG00000164485	4	4	4
ENSG00000127318	ENSG00000142677	6	6	8
ENSG00000127318	ENSG00000243646	3	3	3
ENSG00000084676	ENSG00000186350	14	5	15
ENSG00000137575	ENSG00000177169	1	2	2
ENSG00000103043	ENSG00000112367	2	2	2
ENSG00000084676	ENSG00000131759	11	5	12
ENSG00000146648	ENSG00000160691	28	12	32
ENSG00000065361	ENSG00000170515	4	3	4
ENSG00000137309	ENSG00000170515	1	3	3
ENSG00000160691	ENSG00000198400	7	5	8
ENSG00000160691	ENSG00000171105	5	2	5
ENSG00000140443	ENSG00000160691	7	3	8
ENSG00000078043	ENSG00000151702	1	3	3
ENSG00000175224	ENSG00000177169	8	5	8
ENSG00000055130	ENSG00000113558	43	9	46
ENSG00000084676	ENSG00000116833	2	1	2
ENSG00000084676	ENSG00000144852	10	5	13
ENSG00000084676	ENSG00000170345	3	2	4
ENSG00000084676	ENSG00000091831	30	4	37
ENSG00000084676	ENSG00000113580	6	3	6
ENSG00000095015	ENSG00000103275	2	3	3
ENSG00000084676	ENSG00000141510	1	2	2
ENSG00000084676	ENSG00000177606	3	2	4
ENSG00000082175	ENSG00000084676	4	2	4
ENSG00000084676	ENSG00000169083	6	3	8
ENSG00000108819	ENSG00000172531	7	6	9
ENSG00000111424	ENSG00000141027	4	2	4
ENSG00000125347	ENSG00000140968	3	3	3
ENSG00000140968	ENSG00000166200	2	3	3
ENSG00000106070	ENSG00000146830	2	2	3
ENSG00000101384	ENSG00000101752	2	4	4
ENSG00000006451	ENSG00000198668	2	2	3
ENSG00000006451	ENSG00000143933	2	2	3
ENSG00000006451	ENSG00000160014	2	2	3
ENSG00000111707	ENSG00000169375	3	3	4
ENSG00000074047	ENSG00000157933	1	2	2
ENSG00000106571	ENSG00000157933	1	2	2
ENSG00000075711	ENSG00000126934	1	2	2
ENSG00000013374	ENSG00000213886	3	2	4
ENSG00000112964	ENSG00000175354	1	4	4
ENSG00000075711	ENSG00000151694	1	4	4
ENSG00000111679	ENSG00000198053	2	2	2
ENSG00000077238	ENSG00000147168	2	3	3
ENSG00000148053	ENSG00000225950	3	3	3
ENSG00000067182	ENSG00000226979	5	3	5
ENSG00000119535	ENSG00000160691	3	4	4
ENSG00000185825	ENSG00000206527	1	2	2
ENSG00000092439	ENSG00000137841	1	2	2
ENSG00000154556	ENSG00000159082	1	2	2
ENSG00000049768	ENSG00000123411	1	2	2
ENSG00000110497	ENSG00000121481	1	3	3
ENSG00000111707	ENSG00000127511	2	3	3
ENSG00000106070	ENSG00000140443	5	3	7
ENSG00000106070	ENSG00000165731	1	2	2
ENSG00000106070	ENSG00000171105	7	5	10
ENSG00000106070	ENSG00000132155	2	3	4
ENSG00000119535	ENSG00000177885	3	4	4
ENSG00000138646	ENSG00000243678	1	2	2
ENSG00000108953	ENSG00000132155	8	3	8
ENSG00000106070	ENSG00000146648	3	3	4
ENSG00000113558	ENSG00000159069	7	5	8
ENSG00000075711	ENSG00000182255	5	3	5
ENSG00000055208	ENSG00000105245	2	2	3
ENSG00000108953	ENSG00000141510	2	2	2
ENSG00000157119	ENSG00000183091	1	2	2
ENSG00000108953	ENSG00000160014	1	2	2
ENSG00000077514	ENSG00000135945	2	3	3
ENSG00000115641	ENSG00000135945	1	2	2
ENSG00000119535	ENSG00000164400	2	2	2
ENSG00000110497	ENSG00000113575	1	2	2
ENSG00000088986	ENSG00000110497	2	3	3
ENSG00000123159	ENSG00000146242	1	2	2
ENSG00000123240	ENSG00000196586	4	3	5
ENSG00000121022	ENSG00000172613	1	2	2
ENSG00000128266	ENSG00000171700	2	1	2
ENSG00000110395	ENSG00000197879	2	2	2
ENSG00000163781	ENSG00000172613	4	3	5
ENSG00000164715	ENSG00000196586	3	3	5
ENSG00000106052	ENSG00000196586	3	3	6
ENSG00000175662	ENSG00000196586	1	2	2
ENSG00000067182	ENSG00000067182	5	4	6
ENSG00000108953	ENSG00000143933	1	2	2
ENSG00000108953	ENSG00000198668	1	2	2
ENSG00000067182	ENSG00000232810	28	10	28
ENSG00000123136	ENSG00000205323	2	2	3
ENSG00000111707	ENSG00000111707	1	2	2
ENSG00000131462	ENSG00000131462	1	2	2
ENSG00000100385	ENSG00000147168	2	3	3
ENSG00000104432	ENSG00000147168	2	2	2
ENSG00000113520	ENSG00000147168	2	3	3
ENSG00000148053	ENSG00000176697	3	2	4
ENSG00000108953	ENSG00000140443	1	2	2
ENSG00000110497	ENSG00000126581	8	6	12
ENSG00000124181	ENSG00000148053	2	2	2
ENSG00000055130	ENSG00000099804	6	4	7
ENSG00000071051	ENSG00000148053	1	2	2
ENSG00000122008	ENSG00000135945	5	3	7
ENSG00000135945	ENSG00000162585	2	3	3
ENSG00000172554	ENSG00000183873	1	2	2
ENSG00000171552	ENSG00000172613	1	2	2
ENSG00000106070	ENSG00000157404	1	2	2
ENSG00000106070	ENSG00000169032	1	2	2
ENSG00000145675	ENSG00000169398	3	2	4
ENSG00000117408	ENSG00000173674	3	5	6
ENSG00000167207	ENSG00000172977	1	2	2
ENSG00000059728	ENSG00000125952	12	7	12
ENSG00000169083	ENSG00000185247	5	3	6
ENSG00000112851	ENSG00000167207	1	3	3
ENSG00000169398	ENSG00000197122	14	7	14
ENSG00000154001	ENSG00000167207	1	2	2
ENSG00000071626	ENSG00000188120	1	2	2
ENSG00000092345	ENSG00000188120	3	2	3
ENSG00000055917	ENSG00000188120	1	2	2
ENSG00000172062	ENSG00000172062	8	6	8
ENSG00000198911	ENSG00000198911	2	2	2
ENSG00000123562	ENSG00000140743	1	3	3
ENSG00000103126	ENSG00000134982	8	5	9
ENSG00000172062	ENSG00000205571	8	6	8
ENSG00000183283	ENSG00000188120	1	2	2
ENSG00000169047	ENSG00000169398	1	2	2
ENSG00000073614	ENSG00000139687	4	4	5
ENSG00000136824	ENSG00000174405	1	2	2
ENSG00000073614	ENSG00000135363	1	2	2
ENSG00000168214	ENSG00000197157	2	1	2
ENSG00000166200	ENSG00000169083	1	2	2
ENSG00000111077	ENSG00000167601	1	2	2
ENSG00000126351	ENSG00000166200	2	2	3
ENSG00000111424	ENSG00000166200	1	2	2
ENSG00000123159	ENSG00000125810	1	2	2
ENSG00000137193	ENSG00000197157	1	2	2
ENSG00000118513	ENSG00000197157	1	2	2
ENSG00000166200	ENSG00000169297	1	2	2
ENSG00000166200	ENSG00000187109	1	2	2
ENSG00000205571	ENSG00000205571	8	6	8
ENSG00000147649	ENSG00000197579	1	2	2
ENSG00000092345	ENSG00000092345	1	2	2
ENSG00000010810	ENSG00000169398	2	2	2
ENSG00000143641	ENSG00000167207	1	2	2
ENSG00000173482	ENSG00000173482	2	3	3
ENSG00000019991	ENSG00000019991	2	2	2
ENSG00000019991	ENSG00000105976	7	8	8
ENSG00000167207	ENSG00000204713	1	4	4
ENSG00000174106	ENSG00000175387	2	2	2
ENSG00000019991	ENSG00000115414	2	2	2
ENSG00000026025	ENSG00000167207	2	3	5
ENSG00000075711	ENSG00000147044	4	3	5
ENSG00000171867	ENSG00000175213	1	2	2
ENSG00000054523	ENSG00000075711	2	3	3
ENSG00000058091	ENSG00000108953	1	2	2
ENSG00000134759	ENSG00000168610	1	2	2
ENSG00000106070	ENSG00000106070	1	2	2
ENSG00000123411	ENSG00000159692	1	2	2
ENSG00000123411	ENSG00000185811	2	2	2
ENSG00000170365	ENSG00000174106	2	1	2
ENSG00000141510	ENSG00000154832	1	4	4
ENSG00000167207	ENSG00000196781	1	2	2
ENSG00000196199	ENSG00000197409	1	2	2
ENSG00000196199	ENSG00000197153	1	2	2
ENSG00000196199	ENSG00000278828	1	2	2
ENSG00000196199	ENSG00000278272	1	2	2
ENSG00000196199	ENSG00000275714	1	2	2
ENSG00000116809	ENSG00000147381	1	2	2
ENSG00000075711	ENSG00000185101	2	2	2
ENSG00000196199	ENSG00000273983	1	2	2
ENSG00000196199	ENSG00000274750	1	2	2
ENSG00000196199	ENSG00000275379	1	2	2
ENSG00000196199	ENSG00000277775	1	2	2
ENSG00000163602	ENSG00000203780	1	2	2
ENSG00000196199	ENSG00000274267	1	2	2
