ad_orf_id	db_orf_id	final_score	source
5823	70204	0	Lit-BS-HT-17
5353	11570	0	Lit-BS-HT-17
5251	4386	0	Lit-BS-HT-17
5074	2550	0	Lit-BS-HT-17
3709	2491	NA	Lit-BS-HT-17
100066431	2424	0	Lit-BS-HT-17
70513	100080764	0	Lit-BS-HT-17
10758	4997	0	Lit-BS-HT-17
6765	100009130	0	Lit-BS-HT-17
5001	10497	0	Lit-BS-HT-17
2550	5074	0	Lit-BS-HT-17
5699	4882	0	Lit-BS-HT-17
4262	1275	0	Lit-BS-HT-17
72129	4960	0	Lit-BS-HT-17
71965	4085	0	Lit-BS-HT-17
7776	14830	NA	Lit-BS-HT-17
14891	7485	0	Lit-BS-HT-17
562	242	0	Lit-BS-HT-17
10497	5001	0	Lit-BS-HT-17
10358	1037	AA	Lit-BS-HT-17
4960	72129	0	Lit-BS-HT-17
13561	9535	0	Lit-BS-HT-17
6197	7250	0	Lit-BS-HT-17
2589	14975	0	Lit-BS-HT-17
8680	100066738	NA	Lit-BS-HT-17
8508	100069944	0	Lit-BS-HT-17
4126	14413	NA	Lit-BS-HT-17
5376	3990	0	Lit-BS-HT-17
11706	1170	0	Lit-BS-HT-17
71289	10250	0	Lit-BS-HT-17
3365	100009081	0	Lit-BS-HT-17
56559	3952	0	Lit-BS-HT-17
100015523	1551	0	Lit-BS-HT-17
9931	10820	0	Lit-BS-HT-17
100011512	4755	0	Lit-BS-HT-17
9769	100005032	0	Lit-BS-HT-17
4882	5699	0	Lit-BS-HT-17
9293	72134	0	Lit-BS-HT-17
4533	100062247	0	Lit-BS-HT-17
5874	100080502	0	Lit-BS-HT-17
1968	9498	0	Lit-BS-HT-17
3852	7301	0	Lit-BS-HT-17
100069079	1983	0	Lit-BS-HT-17
7119	100014292	0	Lit-BS-HT-17
156	13352	0	Lit-BS-HT-17
100062247	258	0	Lit-BS-HT-17
100061660	100062472	NA	Lit-BS-HT-17
3207	100015984	0	Lit-BS-HT-17
100015231	6631	NA	Lit-BS-HT-17
6072	71986	0	Lit-BS-HT-17
100008177	71484	0	Lit-BS-HT-17
2127	12304	1	Lit-BS-HT-17
1551	100015523	0	Lit-BS-HT-17
53767	6306	0	Lit-BS-HT-17
3564	4265	0	Lit-BS-HT-17
11050	100080502	0	Lit-BS-HT-17
510	3207	0	Lit-BS-HT-17
14259	71136	0	Lit-BS-HT-17
279	3297	NA	Lit-BS-HT-17
6631	100015231	0	Lit-BS-HT-17
100010936	11800	0	Lit-BS-HT-17
12915	3970	0	Lit-BS-HT-17
5673	5093	0	Lit-BS-HT-17
8010	6669	0	Lit-BS-HT-17
72006	915	1	Lit-BS-HT-17
7562	7198	0	Lit-BS-HT-17
11090	11819	0	Lit-BS-HT-17
14878	2747	NA	Lit-BS-HT-17
10352	12559	0	Lit-BS-HT-17
100015986	8141	0	Lit-BS-HT-17
292	100080486	0	Lit-BS-HT-17
100009130	6765	0	Lit-BS-HT-17
4126	2920	NA	Lit-BS-HT-17
5105	8329	0	Lit-BS-HT-17
3782	10632	0	Lit-BS-HT-17
100067052	100080976	1	Lit-BS-HT-17
7087	3990	0	Lit-BS-HT-17
113	53358	0	Lit-BS-HT-17
10250	71289	0	Lit-BS-HT-17
247	562	0	Lit-BS-HT-17
56157	2931	0	Lit-BS-HT-17
6349	3838	0	Lit-BS-HT-17
2709	70529	0	Lit-BS-HT-17
2094	4010	0	Lit-BS-HT-17
4265	3564	NA	Lit-BS-HT-17
11966	5892	NA	Lit-BS-HT-17
7108	72059	0	Lit-BS-HT-17
10839	9734	0	Lit-BS-HT-17
634	56614	0	Lit-BS-HT-17
7066	54148	NA	Lit-BS-HT-17
3295	4072	0	Lit-BS-HT-17
14413	4126	0	Lit-BS-HT-17
3021	12844	0	Lit-BS-HT-17
2836	4973	0	Lit-BS-HT-17
2491	100080368	0	Lit-BS-HT-17
9498	1968	0	Lit-BS-HT-17
9307	6733	0	Lit-BS-HT-17
3852	100062227	0	Lit-BS-HT-17
7592	53219	0	Lit-BS-HT-17
3699	113	0	Lit-BS-HT-17
7485	14891	0	Lit-BS-HT-17
10726	5004	0	Lit-BS-HT-17
6607	4262	NA	Lit-BS-HT-17
9734	10839	0	Lit-BS-HT-17
13246	5001	0	Lit-BS-HT-17
13115	8010	0	Lit-BS-HT-17
100080502	11050	0	Lit-BS-HT-17
5949	100008556	0	Lit-BS-HT-17
9256	6868	0	Lit-BS-HT-17
5892	11966	0	Lit-BS-HT-17
12559	10352	AA	Lit-BS-HT-17
1884	6709	0	Lit-BS-HT-17
11800	100010936	0	Lit-BS-HT-17
53872	56530	0	Lit-BS-HT-17
1170	5001	0	Lit-BS-HT-17
7733	7123	0	Lit-BS-HT-17
53218	5923	0	Lit-BS-HT-17
6997	55511	0	Lit-BS-HT-17
100015982	257	0	Lit-BS-HT-17
6319	258	0	Lit-BS-HT-17
6180	3437	0	Lit-BS-HT-17
100009691	12635	0	Lit-BS-HT-17
4643	9498	0	Lit-BS-HT-17
5998	4683	0	Lit-BS-HT-17
11912	2424	0	Lit-BS-HT-17
100080976	100067052	0	Lit-BS-HT-17
1275	4262	0	Lit-BS-HT-17
100066738	8680	0	Lit-BS-HT-17
70286	54364	0	Lit-BS-HT-17
100016116	14944	0	Lit-BS-HT-17
6784	306	0	Lit-BS-HT-17
3120	7442	0	Lit-BS-HT-17
6488	5489	0	Lit-BS-HT-17
12635	100009691	0	Lit-BS-HT-17
3990	7087	0	Lit-BS-HT-17
72068	1433	0	Lit-BS-HT-17
71587	53078	NA	Lit-BS-HT-17
3515	1740	AA	Lit-BS-HT-17
100061543	7677	0	Lit-BS-HT-17
10256	71986	0	Lit-BS-HT-17
6709	1884	0	Lit-BS-HT-17
2931	56157	NA	Lit-BS-HT-17
9764	10616	0	Lit-BS-HT-17
13419	9650	0	Lit-BS-HT-17
55511	6997	0	Lit-BS-HT-17
12683	56351	NA	Lit-BS-HT-17
2261	4696	0	Lit-BS-HT-17
5025	3990	0	Lit-BS-HT-17
1358	2983	0	Lit-BS-HT-17
100068271	5516	0	Lit-BS-HT-17
100062472	100061660	0	Lit-BS-HT-17
14643	71965	AA	Lit-BS-HT-17
3207	510	0	Lit-BS-HT-17
56614	634	0	Lit-BS-HT-17
257	100015982	0	Lit-BS-HT-17
3030	915	NA	Lit-BS-HT-17
9980	2032	0	Lit-BS-HT-17
100014292	7119	0	Lit-BS-HT-17
4907	100001632	0	Lit-BS-HT-17
100009829	8887	0	Lit-BS-HT-17
2428	13748	0	Lit-BS-HT-17
12880	7415	0	Lit-BS-HT-17
8887	100009829	0	Lit-BS-HT-17
4158	333	NA	Lit-BS-HT-17
8205	5228	0	Lit-BS-HT-17
4085	71965	AA	Lit-BS-HT-17
11996	13710	NA	Lit-BS-HT-17
7959	4960	0	Lit-BS-HT-17
71672	2893	0	Lit-BS-HT-17
71484	100008177	0	Lit-BS-HT-17
7727	12900	0	Lit-BS-HT-17
71136	14259	0	Lit-BS-HT-17
71184	9159	0	Lit-BS-HT-17
7524	7045	0	Lit-BS-HT-17
110	386	0	Lit-BS-HT-17
3183	3390	NA	Lit-BS-HT-17
9864	12164	0	Lit-BS-HT-17
100010778	14413	0	Lit-BS-HT-17
100009669	13561	0	Lit-BS-HT-17
2450	3990	0	Lit-BS-HT-17
12801	402	0	Lit-BS-HT-17
100070169	100070169	0	Lit-BS-HT-17
1433	72068	AA	Lit-BS-HT-17
53219	7592	0	Lit-BS-HT-17
7415	269	0	Lit-BS-HT-17
113	3699	0	Lit-BS-HT-17
100015984	3207	0	Lit-BS-HT-17
292	282	0	Lit-BS-HT-17
10017	100009669	0	Lit-BS-HT-17
5001	13246	0	Lit-BS-HT-17
4262	3952	0	Lit-BS-HT-17
5516	100068271	0	Lit-BS-HT-17
11923	5001	0	Lit-BS-HT-17
71264	8598	0	Lit-BS-HT-17
7442	3120	0	Lit-BS-HT-17
562	12196	0	Lit-BS-HT-17
113	13598	0	Lit-BS-HT-17
14543	4467	0	Lit-BS-HT-17
6669	8010	NA	Lit-BS-HT-17
56157	955	NA	Lit-BS-HT-17
2920	4126	0	Lit-BS-HT-17
4755	100011512	0	Lit-BS-HT-17
2595	5632	0	Lit-BS-HT-17
3944	54731	0	Lit-BS-HT-17
53934	2978	0	Lit-BS-HT-17
11712	1164	0	Lit-BS-HT-17
70079	10618	NA	Lit-BS-HT-17
3437	6180	0	Lit-BS-HT-17
10420	4808	0	Lit-BS-HT-17
14374	100070165	0	Lit-BS-HT-17
333	4158	0	Lit-BS-HT-17
4683	5998	0	Lit-BS-HT-17
2491	3709	0	Lit-BS-HT-17
2424	11912	NA	Lit-BS-HT-17
100005032	9769	0	Lit-BS-HT-17
5923	56609	0	Lit-BS-HT-17
100001632	5933	0	Lit-BS-HT-17
12474	56086	0	Lit-BS-HT-17
54364	55151	0	Lit-BS-HT-17
4072	3295	0	Lit-BS-HT-17
54148	7066	0	Lit-BS-HT-17
1983	100069079	0	Lit-BS-HT-17
3966	53258	NA	Lit-NB-17
71850	12295	NA	Lit-NB-17
71319	71508	NA	Lit-NB-17
53193	100015121	0	Lit-NB-17
7342	72163	0	Lit-NB-17
3038	11914	NA	Lit-NB-17
100010705	7765	0	Lit-NB-17
55636	11517	0	Lit-NB-17
5887	5913	0	Lit-NB-17
2283	2541	0	Lit-NB-17
8905	2822	0	Lit-NB-17
2152	10312	0	Lit-NB-17
8403	3674	0	Lit-NB-17
54451	213	0	Lit-NB-17
5350	1734	0	Lit-NB-17
5244	100008918	NA	Lit-NB-17
1167	8065	0	Lit-NB-17
11611	100069839	0	Lit-NB-17
71193	7551	0	Lit-NB-17
3622	70757	0	Lit-NB-17
3328	53151	0	Lit-NB-17
3257	11361	0	Lit-NB-17
100015951	8450	0	Lit-NB-17
6523	55729	0	Lit-NB-17
2984	52903	0	Lit-NB-17
100011091	5920	NA	Lit-NB-17
100010017	3390	NA	Lit-NB-17
2541	100068170	0	Lit-NB-17
5957	100062305	0	Lit-NB-17
72126	100010572	0	Lit-NB-17
12010	11935	0	Lit-NB-17
100068202	4160	0	Lit-NB-17
1081	5512	0	Lit-NB-17
11305	7450	0	Lit-NB-17
6659	5968	0	Lit-NB-17
2586	100080797	0	Lit-NB-17
12974	10656	0	Lit-NB-17
53112	55899	0	Lit-NB-17
3657	14880	0	Lit-NB-17
7449	54142	0	Lit-NB-17
570	4032	0	Lit-NB-17
6903	1812	0	Lit-NB-17
5767	56356	0	Lit-NB-17
1967	12710	0	Lit-NB-17
71452	13320	0	Lit-NB-17
11174	71420	0	Lit-NB-17
10667	9969	0	Lit-NB-17
3152	3366	0	Lit-NB-17
9500	521	NA	Lit-NB-17
4544	6715	0	Lit-NB-17
5818	5519	0	Lit-NB-17
2000	100070165	0	Lit-NB-17
3970	100080388	0	Lit-NB-17
5066	11367	0	Lit-NB-17
1551	13596	0	Lit-NB-17
3858	14287	0	Lit-NB-17
1380	7925	0	Lit-NB-17
71484	2208	1	Lit-NB-17
100068511	54157	0	Lit-NB-17
7727	11926	0	Lit-NB-17
11474	2586	0	Lit-NB-17
53035	3794	0	Lit-NB-17
14673	5193	AA	Lit-NB-17
504	3332	0	Lit-NB-17
9371	13418	0	Lit-NB-17
54731	53898	NA	Lit-NB-17
8065	1167	0	Lit-NB-17
100070165	2000	1	Lit-NB-17
1734	5350	0	Lit-NB-17
11256	100069198	0	Lit-NB-17
11079	5897	0	Lit-NB-17
813	3677	0	Lit-NB-17
525	6947	0	Lit-NB-17
6947	525	0	Lit-NB-17
14287	3858	0	Lit-NB-17
13320	71452	0	Lit-NB-17
2413	3469	0	Lit-NB-17
12296	6886	0	Lit-NB-17
72129	6135	0	Lit-NB-17
5102	4635	0	Lit-NB-17
53898	54731	0	Lit-NB-17
1485	240	0	Lit-NB-17
53258	3966	0	Lit-NB-17
11305	14807	0	Lit-NB-17
14754	55074	0	Lit-NB-17
100016000	100066558	0	Lit-NB-17
100080638	56870	0	Lit-NB-17
4377	6347	0	Lit-NB-17
2084	100009997	0	Lit-NB-17
72153	12425	0	Lit-NB-17
71827	2684	0	Lit-NB-17
3662	52601	0	Lit-NB-17
624	100002501	0	Lit-NB-17
3366	3152	0	Lit-NB-17
10418	56677	0	Lit-NB-17
330	100080778	AA	Lit-NB-17
6221	56575	0	Lit-NB-17
4406	6966	0	Lit-NB-17
8012	12562	NA	Lit-NB-17
5225	5138	0	Lit-NB-17
71850	7226	NA	Lit-NB-17
1538	100064010	0	Lit-NB-17
10312	2152	AA	Lit-NB-17
2503	6984	0	Lit-NB-17
12885	13321	0	Lit-NB-17
4493	52774	0	Lit-NB-17
4007	12425	0	Lit-NB-17
71508	71319	0	Lit-NB-17
71193	4473	0	Lit-NB-17
70901	4893	0	Lit-NB-17
52601	3662	0	Lit-NB-17
10737	71467	0	Lit-NB-17
14515	3589	0	Lit-NB-17
421	71866	NA	Lit-NB-17
14272	1318	0	Lit-NB-17
3083	9625	0	Lit-NB-17
100014538	5317	0	Lit-NB-17
13842	9831	0	Lit-NB-17
2883	6984	0	Lit-NB-17
100011091	5788	0	Lit-NB-17
13648	53071	0	Lit-NB-17
100009997	2084	0	Lit-NB-17
6175	100015231	0	Lit-NB-17
55855	6659	0	Lit-NB-17
4635	5102	0	Lit-NB-17
13125	9739	0	Lit-NB-17
4018	100080638	0	Lit-NB-17
14880	3657	0	Lit-NB-17
3336	13735	0	Lit-NB-17
295	12727	0	Lit-NB-17
55899	71933	0	Lit-NB-17
2586	11474	0	Lit-NB-17
2214	4850	0	Lit-NB-17
5317	100014538	0	Lit-NB-17
11935	12010	0	Lit-NB-17
11830	100000034	0	Lit-NB-17
5105	13306	0	Lit-NB-17
71420	11174	NA	Lit-NB-17
7445	11805	0	Lit-NB-17
6886	12296	NA	Lit-NB-17
10390	10859	0	Lit-NB-17
6560	11729	0	Lit-NB-17
13735	3336	0	Lit-NB-17
13418	9371	0	Lit-NB-17
2598	130	0	Lit-NB-17
5979	14176	0	Lit-NB-17
5749	70930	0	Lit-NB-17
54692	3788	0	Lit-NB-17
5109	12245	0	Lit-NB-17
7925	8102	0	Lit-NB-17
3836	404	0	Lit-NB-17
7836	100008545	0	Lit-NB-17
11374	388	0	Lit-NB-17
10840	1568	NA	Lit-NB-17
14807	11305	0	Lit-NB-17
3203	100080638	0	Lit-NB-17
9969	10667	0	Lit-NB-17
9831	13842	0	Lit-NB-17
4892	100066353	0	Lit-NB-17
55801	143	NA	Lit-NB-17
2656	71224	1	Lit-NB-17
4605	2397	0	Lit-NB-17
5985	6835	0	Lit-NB-17
5930	70857	0	Lit-NB-17
5607	14487	0	Lit-NB-17
71866	421	0	Lit-NB-17
3699	1437	0	Lit-NB-17
921	8895	0	Lit-NB-17
70214	14191	0	Lit-NB-17
693	7710	0	Lit-NB-17
3390	100010017	NA	Lit-NB-17
10158	71311	AA	Lit-NB-17
2968	53115	0	Lit-NB-17
9739	13125	0	Lit-NB-17
6244	71850	NA	Lit-NB-17
2684	71827	0	Lit-NB-17
6097	55309	0	Lit-NB-17
100008379	3893	0	Lit-NB-17
12562	8012	0	Lit-NB-17
1568	10840	0	Lit-NB-17
71224	2656	0	Lit-NB-17
52903	2984	0	Lit-NB-17
891	143	0	Lit-NB-17
226	3177	0	Lit-NB-17
100062305	5957	0	Lit-NB-17
7004	100068202	0	Lit-NB-17
143	100011561	NA	Lit-NB-17
521	9500	NA	Lit-NB-17
10490	100008545	0	Lit-NB-17
2459	100008578	0	Lit-NB-17
12295	71850	0	Lit-NB-17
11914	3038	0	Lit-NB-17
1812	6903	0	Lit-NB-17
100068202	7847	0	Lit-NB-17
745	4595	0	Lit-NB-17
240	1485	0	Lit-NB-17
56787	5317	0	Lit-NB-17
10088	52879	0	Lit-NB-17
6337	2710	0	Lit-NB-17
9630	100069056	0	Lit-NB-17
6135	72129	0	Lit-NB-17
4366	100070227	0	Lit-NB-17
12311	72	0	Lit-NB-17
3893	100008379	0	Lit-NB-17
100069056	9630	NA	Lit-NB-17
11361	3257	0	Lit-NB-17
7450	11305	NA	Lit-NB-17
3515	71334	0	Lit-NB-17
3292	12885	0	Lit-NB-17
10267	56165	0	Lit-NB-17
14368	9820	0	Lit-NB-17
6514	12051	0	Lit-NB-17
13596	1551	0	Lit-NB-17
4595	745	0	Lit-NB-17
5788	100011091	NA	Lit-NB-17
71850	6244	NA	Lit-NB-17
11798	55154	0	Lit-NB-17
100069839	11611	0	Lit-NB-17
1528	71075	0	Lit-NB-17
1363	100067052	0	Lit-NB-17
7847	100068202	0	Lit-NB-17
11729	10078	0	Lit-NB-17
56870	100080638	0	Lit-NB-17
14423	2857	0	Lit-NB-17
404	3836	0	Lit-NB-17
9625	3083	NA	Lit-NB-17
4621	6135	0	Lit-NB-17
9326	54589	AA	Lit-NB-17
12885	3292	0	Lit-NB-17
12727	295	0	Lit-NB-17
8895	921	0	Lit-NB-17
4160	100068202	0	Lit-NB-17
5138	5225	NA	Lit-NB-17
71890	13748	0	Lit-NB-17
100068511	100068511	0	Lit-NB-17
52879	10088	0	Lit-NB-17
803	4477	NA	Lit-NB-17
10859	10390	NA	Lit-NB-17
10737	3571	0	Lit-NB-17
6984	2883	0	Lit-NB-17
143	891	NA	Lit-NB-17
14058	14058	0	Lit-NB-17
4810	70679	0	Lit-NB-17
100009982	10155	0	Lit-NB-17
100080614	4544	0	Lit-NB-17
2687	8065	0	Lit-NB-17
2541	2283	0	Lit-NB-17
100008545	10490	0	Lit-NB-17
11805	7445	0	Lit-NB-17
100069136	14891	0	Lit-NB-17
1437	3699	0	Lit-NB-17
7765	100010705	0	Lit-NB-17
3332	504	NA	Lit-NB-17
56677	10418	NA	Lit-NB-17
14292	100011241	0	Lit-NB-17
10078	11729	0	Lit-NB-17
14115	5158	0	Lit-NB-17
100080638	4018	0	Lit-NB-17
55899	53112	0	Lit-NB-17
13321	12885	0	Lit-NB-17
5526	4533	0	Lit-NB-17
4032	570	0	Lit-NB-17
5317	56787	0	Lit-NB-17
8010	12196	0	Lit-NB-17
11930	100011238	0	Lit-NB-17
5158	14115	0	Lit-NB-17
1318	14272	0	Lit-NB-17
70679	4810	0	Lit-NB-17
14891	100069136	0	Lit-NB-17
14191	70214	0	Lit-NB-17
3120	100006572	0	Lit-NB-17
13735	365	0	Lit-NB-17
100011238	11930	0	Lit-NB-17
4850	2214	0	Lit-NB-17
55729	6523	NA	Lit-NB-17
9468	4728	0	Lit-NB-17
5913	5887	0	Lit-NB-17
55030	2058	NA	Lit-NB-17
1960	3288	0	Lit-NB-17
7925	1380	0	Lit-NB-17
3677	813	0	Lit-NB-17
7463	100010020	0	Lit-NB-17
850	2004	0	Lit-NB-17
3370	4723	0	Lit-NB-17
4473	71193	0	Lit-NB-17
71645	5912	0	Lit-NB-17
917	7925	0	Lit-NB-17
14996	6694	0	Lit-NB-17
3177	226	0	Lit-NB-17
10155	100009982	0	Lit-NB-17
6241	14891	0	Lit-NB-17
54220	100066416	0	Lit-NB-17
71933	55899	0	Lit-NB-17
100068170	2541	0	Lit-NB-17
11063	5317	0	Lit-NB-17
70275	7463	0	Lit-NB-17
143	11797	0	Lit-NB-17
38	2214	NA	Lit-NB-17
365	13735	0	Lit-NB-17
56356	5767	0	Lit-NB-17
100010020	7463	1	Lit-NB-17
4723	3370	NA	Lit-NB-17
13306	5105	0	Lit-NB-17
13131	6191	0	Lit-NB-17
100002067	4012	0	Lit-NB-17
12425	4007	0	Lit-NB-17
8450	100015951	0	Lit-NB-17
54258	3528	0	Lit-NB-17
72128	10312	0	Lit-NB-17
100070227	4366	0	Lit-NB-17
100068202	7004	0	Lit-NB-17
53071	13648	0	Lit-NB-17
11305	9926	0	Lit-NB-17
7226	71850	0	Lit-NB-17
100064010	1538	0	Lit-NB-17
14891	6241	0	Lit-NB-17
10799	839	0	Lit-NB-17
100061944	56677	0	Lit-NB-17
6659	55855	0	Lit-NB-17
5968	6659	0	Lit-NB-17
9104	10069	0	Lit-NB-17
8117	12330	0	Lit-NB-17
71075	1528	0	Lit-NB-17
70757	3622	0	Lit-NB-17
52774	4493	0	Lit-NB-17
839	10799	0	Lit-NB-17
14757	499	NA	Lit-NB-17
14620	5135	0	Lit-NB-17
100080797	2586	0	Lit-NB-17
9926	11305	0	Lit-NB-17
13748	71890	0	Lit-NB-17
56165	10267	NA	Lit-NB-17
2822	8905	0	Lit-NB-17
2710	6337	0	Lit-NB-17
100008918	5244	0	Lit-NB-17
55205	56870	0	Lit-NB-17
4533	5526	0	Lit-NB-17
5920	100011091	0	Lit-NB-17
55074	14754	0	Lit-NB-17
1967	55165	0	Lit-NB-17
11797	143	0	Lit-NB-17
71311	10158	0	Lit-NB-17
53151	3328	0	Lit-NB-17
3469	2413	0	Lit-NB-17
10846	100008738	0	Lit-NB-17
56870	55205	0	Lit-NB-17
499	14757	NA	Lit-NB-17
6835	5985	0	Lit-NB-17
4544	100080614	0	Lit-NB-17
100006572	3120	0	Lit-NB-17
12051	6514	NA	Lit-NB-17
54157	100068511	0	Lit-NB-17
2004	850	0	Lit-NB-17
5135	14620	0	Lit-NB-17
3700	5516	0	Lit-NB-17
100066416	54220	NA	Lit-NB-17
7372	9955	0	Lit-NB-17
6984	2503	0	Lit-NB-17
14487	5607	0	Lit-NB-17
34	9681	0	Lit-NB-17
10059	100069060	0	Lit-NB-17
55309	6097	0	Lit-NB-17
100008545	7836	0	Lit-NB-17
100080388	3970	0	Lit-NB-17
8065	2687	0	Lit-NB-17
3794	53035	0	Lit-NB-17
7551	71193	0	Lit-NB-17
70930	5749	0	Lit-NB-17
902	612	0	Lit-NB-17
100064147	4263	0	Lit-NB-17
10879	61	0	Lit-NB-17
14737	3600	0	Lit-NB-17
6966	4406	0	Lit-NB-17
3155	3155	0	Lit-NB-17
10069	9104	0	Lit-NB-17
56361	14891	0	Lit-NB-17
6191	13131	NA	Lit-NB-17
100080638	3203	0	Lit-NB-17
4728	9468	0	Lit-NB-17
2565	100010135	0	Lit-NB-17
100008738	10846	NA	Lit-NB-17
2208	71484	1	Lit-NB-17
8102	7925	NA	Lit-NB-17
5317	11063	0	Lit-NB-17
11517	55636	0	Lit-NB-17
11316	4772	0	Lit-NB-17
100067052	1363	0	Lit-NB-17
14891	56361	0	Lit-NB-17
612	902	0	Lit-NB-17
56808	3105	0	Lit-NB-17
100062004	70353	0	Lit-NB-17
3288	1960	0	Lit-NB-17
388	11374	0	Lit-NB-17
6796	3019	0	Lit-NB-17
14176	5979	0	Lit-NB-17
6347	4377	0	Lit-NB-17
5912	71645	0	Lit-NB-17
4263	100064147	1	Lit-NB-17
12196	8010	0	Lit-NB-17
72163	7342	0	Lit-NB-17
5193	14673	0	Lit-NB-17
5109	5903	0	Lit-NB-17
3895	8905	0	Lit-NB-17
100069060	10059	0	Lit-NB-17
11367	5066	1	Lit-NB-17
53008	4595	0	Lit-NB-17
7463	70275	0	Lit-NB-17
52848	9763	0	Lit-NB-17
3528	54258	0	Lit-NB-17
56858	8945	0	Lit-NB-17
10656	12974	0	Lit-NB-17
56575	6221	0	Lit-NB-17
6715	4544	0	Lit-NB-17
3019	6796	0	Lit-NB-17
100011561	143	0	Lit-NB-17
13775	5957	0	Lit-NB-17
4772	11316	0	Lit-NB-17
4595	53008	0	Lit-NB-17
11972	11972	0	Lit-NB-17
11866	11505	0	Lit-BM-13
7938	6970	0	Lit-BM-13
3852	71314	0	Lit-BM-13
1136	9116	0	Lit-BM-13
7589	3715	0	Lit-BM-13
56916	5923	0	Lit-BM-13
13813	54130	0	Lit-BM-13
2738	100070020	NA	Lit-BM-13
2507	2261	0	Lit-BM-13
9535	120	0	Lit-BM-13
5651	8407	0	Lit-BM-13
54212	52917	0	Lit-BM-13
5073	7630	0	Lit-BM-13
56919	10280	0	Lit-BM-13
6997	53045	NA	Lit-BM-13
14063	100069073	0	Lit-BM-13
10016	5989	0	Lit-BM-13
13130	100010671	0	Lit-BM-13
5998	3120	0	Lit-BM-13
54816	2633	0	Lit-BM-13
12098	9124	0	Lit-BM-13
5280	4899	0	Lit-BM-13
100070020	13956	0	Lit-BM-13
7894	1430	0	Lit-BM-13
71021	11103	0	Lit-BM-13
10794	6297	0	Lit-BM-13
538	14894	0	Lit-BM-13
113	8127	0	Lit-BM-13
10357	100009114	0	Lit-BM-13
3120	5998	0	Lit-BM-13
10036	208	0	Lit-BM-13
9747	3529	0	Lit-BM-13
55703	1797	0	Lit-BM-13
12631	100068256	0	Lit-BM-13
12304	9215	0	Lit-BM-13
4126	5597	NA	Lit-BM-13
4044	12090	0	Lit-BM-13
1341	3777	0	Lit-BM-13
3782	100068511	0	Lit-BM-13
3723	71930	1	Lit-BM-13
966	6512	0	Lit-BM-13
7587	48	NA	Lit-BM-13
7088	11800	0	Lit-BM-13
14210	35	0	Lit-BM-13
9924	12346	0	Lit-BM-13
6512	966	0	Lit-BM-13
2709	100061861	0	Lit-BM-13
100009797	6912	0	Lit-BM-13
12865	53867	0	Lit-BM-13
2261	2507	0	Lit-BM-13
54905	56067	0	Lit-BM-13
54130	13813	0	Lit-BM-13
71311	5029	0	Lit-BM-13
11579	421	0	Lit-BM-13
11376	100067288	0	Lit-BM-13
70844	8321	0	Lit-BM-13
3529	9747	0	Lit-BM-13
6835	4004	0	Lit-BM-13
100015528	53326	AA	Lit-BM-13
257	54551	0	Lit-BM-13
4899	5280	0	Lit-BM-13
100009344	13710	NA	Lit-BM-13
4613	4262	0	Lit-BM-13
2427	7547	1	Lit-BM-13
9215	12304	0	Lit-BM-13
12504	4265	1	Lit-BM-13
12346	9924	0	Lit-BM-13
12257	100008214	0	Lit-BM-13
8201	100068974	0	Lit-BM-13
11800	7088	0	Lit-BM-13
71133	229	0	Lit-BM-13
3700	5516	0	Lit-BM-13
100067277	6221	0	Lit-BM-13
7515	55531	0	Lit-BM-13
7372	8905	0	Lit-BM-13
15065	56155	0	Lit-BM-13
3469	9270	0	Lit-BM-13
611	4662	0	Lit-BM-13
13813	100000052	0	Lit-BM-13
2448	100069237	0	Lit-BM-13
4200	1735	0	Lit-BM-13
4015	113	0	Lit-BM-13
100069132	56225	0	Lit-BM-13
7763	13373	0	Lit-BM-13
71003	3330	0	Lit-BM-13
3715	7589	0	Lit-BM-13
7547	2427	NA	Lit-BM-13
70922	12346	0	Lit-BM-13
100066551	56245	0	Lit-BM-13
10876	2697	0	Lit-BM-13
229	71133	0	Lit-BM-13
3330	71003	0	Lit-BM-13
147	5105	0	Lit-BM-13
3267	12963	0	Lit-BM-13
10493	53077	0	Lit-BM-13
48	11100	0	Lit-BM-13
6768	4660	0	Lit-BM-13
56248	10163	0	Lit-BM-13
2697	10280	0	Lit-BM-13
6003	6449	0	Lit-BM-13
4361	9000	0	Lit-BM-13
10799	55199	0	Lit-BM-13
6970	7938	0	Lit-BM-13
388	9130	0	Lit-BM-13
100009264	13956	0	Lit-BM-13
4573	4573	0	Lit-BM-13
9124	7157	0	Lit-BM-13
8127	113	0	Lit-BM-13
5181	5181	NA	Lit-BM-13
71438	14287	0	Lit-BM-13
11563	8274	1	Lit-BM-13
70370	1392	NA	Lit-BM-13
10280	2697	0	Lit-BM-13
14374	52920	0	Lit-BM-13
6151	9000	0	Lit-BM-13
2633	54816	0	Lit-BM-13
2424	8578	0	Lit-BM-13
5029	71311	1	Lit-BM-13
71314	3852	0	Lit-BM-13
53021	3117	0	Lit-BM-13
56886	1485	0	Lit-BM-13
164	53687	0	Lit-BM-13
346	100009114	0	Lit-BM-13
5140	8811	0	Lit-BM-13
71930	3723	1	Lit-BM-13
1058	53922	0	Lit-BM-13
56919	9643	0	Lit-BM-13
35	14210	0	Lit-BM-13
9868	9868	0	Lit-BM-13
4956	1689	0	Lit-BM-13
2688	5599	0	Lit-BM-13
2403	13442	0	Lit-BM-13
